load_zone	fuel	period_temp	fuel_cost
Shaanxi	ResidualFuelOil	2031	16.762
Shaanxi	ResidualFuelOil	2036	18.857248678
Shaanxi	ResidualFuelOil_CCS	2016	14.346
Shaanxi	ResidualFuelOil_CCS	2021	15.704
Shaanxi	ResidualFuelOil_CCS	2026	16.756
Shaanxi	ResidualFuelOil_CCS	2031	16.762
Shaanxi	ResidualFuelOil_CCS	2036	18.857248678
Shaanxi	Uranium	2016	2.198
Shaanxi	Uranium	2021	2.202
Shaanxi	Uranium	2026	2.202
Shaanxi	Uranium	2031	2.2
Shaanxi	Uranium	2036	2.591611722
Shandong	Bio_Solid	2016	2.028500431
Shandong	Bio_Solid	2021	2.028500431
Shandong	Bio_Solid	2026	2.028500431
Shandong	Bio_Solid	2031	2.028500431
Shandong	Bio_Solid	2036	2.028500431
Shandong	Bio_Solid_CCS	2016	2.028500431
Shandong	Bio_Solid_CCS	2021	2.028500431
Shandong	Bio_Solid_CCS	2026	2.028500431
Shandong	Bio_Solid_CCS	2031	2.028500431
Shandong	Bio_Solid_CCS	2036	2.028500431
Shandong	Coal	2016	4.833528463
Shandong	Coal	2021	5.0808072972
Shandong	Coal	2026	5.3396773268
Shandong	Coal	2031	5.6114264624
Shandong	Coal	2036	5.8944501884
Shandong	Coal_CCS	2016	4.833528463
Shandong	Coal_CCS	2021	5.0808072972
Shandong	Coal_CCS	2026	5.3396773268
Shandong	Coal_CCS	2031	5.6114264624
Shandong	Coal_CCS	2036	5.8944501884
Shandong	DistillateFuelOil	2016	18.804
Shandong	DistillateFuelOil	2021	20.612
Shandong	DistillateFuelOil	2026	21.892
Shandong	DistillateFuelOil	2031	22.568
Shandong	DistillateFuelOil	2036	24.73028897
Shandong	DistillateFuelOil_CCS	2016	18.804
Shandong	DistillateFuelOil_CCS	2021	20.612
Shandong	DistillateFuelOil_CCS	2026	21.892
Shandong	DistillateFuelOil_CCS	2031	22.568
Shandong	DistillateFuelOil_CCS	2036	24.73028897
Shandong	Gas	2016	13.148208292
Shandong	Gas	2021	14.831222524
Shandong	Gas	2026	16.525130052
Shandong	Gas	2031	17.766965796
Shandong	Gas	2036	18.67264782
Shandong	Gas_CCS	2016	13.148208292
Shandong	Gas_CCS	2021	14.831222524
Shandong	Gas_CCS	2026	16.525130052
Shandong	Gas_CCS	2031	17.766965796
Shandong	Gas_CCS	2036	18.67264782
Shandong	ResidualFuelOil	2016	14.346
Shandong	ResidualFuelOil	2021	15.704
Shandong	ResidualFuelOil	2026	16.756
Shandong	ResidualFuelOil	2031	16.762
Shandong	ResidualFuelOil	2036	18.857248678
Shandong	ResidualFuelOil_CCS	2016	14.346
Shandong	ResidualFuelOil_CCS	2021	15.704
Shandong	ResidualFuelOil_CCS	2026	16.756
Shandong	ResidualFuelOil_CCS	2031	16.762
Shandong	ResidualFuelOil_CCS	2036	18.857248678
Shandong	Uranium	2016	2.198
Shandong	Uranium	2021	2.202
Shandong	Uranium	2026	2.202
Shandong	Uranium	2031	2.2
Shandong	Uranium	2036	2.591611722
Shanghai	Bio_Solid	2016	2.028500431
Shanghai	Bio_Solid	2021	2.028500431
Shanghai	Bio_Solid	2026	2.028500431
Shanghai	Bio_Solid	2031	2.028500431
Shanghai	Bio_Solid	2036	2.028500431
Shanghai	Bio_Solid_CCS	2016	2.028500431
Shanghai	Bio_Solid_CCS	2021	2.028500431
Shanghai	Bio_Solid_CCS	2026	2.028500431
Shanghai	Bio_Solid_CCS	2031	2.028500431
Shanghai	Bio_Solid_CCS	2036	2.028500431
Shanghai	Coal	2016	5.656503333
Shanghai	Coal	2021	5.9449953064
Shanghai	Coal	2026	6.2489422068
Shanghai	Coal	2031	6.5683440344
Shanghai	Coal	2036	6.877502858
Shanghai	Coal_CCS	2016	5.656503333
Shanghai	Coal_CCS	2021	5.9449953064
Shanghai	Coal_CCS	2026	6.2489422068
Shanghai	Coal_CCS	2031	6.5683440344
Shanghai	Coal_CCS	2036	6.877502858
Shanghai	DistillateFuelOil	2016	18.804
Shanghai	DistillateFuelOil	2021	20.612
Shanghai	DistillateFuelOil	2026	21.892
Shanghai	DistillateFuelOil	2031	22.568
Shanghai	DistillateFuelOil	2036	24.73028897
Shanghai	DistillateFuelOil_CCS	2016	18.804
Shanghai	DistillateFuelOil_CCS	2021	20.612
Shanghai	DistillateFuelOil_CCS	2026	21.892
Shanghai	DistillateFuelOil_CCS	2031	22.568
Shanghai	DistillateFuelOil_CCS	2036	24.73028897
Shanghai	Gas	2016	13.148208292
Shanghai	Gas	2021	14.831222524
Shanghai	Gas	2026	16.525130052
Shanghai	Gas	2031	17.766965796
Shanghai	Gas	2036	18.67264782
Shanghai	Gas_CCS	2016	13.148208292
Shanghai	Gas_CCS	2021	14.831222524
Shanghai	Gas_CCS	2026	16.525130052
Shanghai	Gas_CCS	2031	17.766965796
Shanghai	Gas_CCS	2036	18.67264782
Shanghai	ResidualFuelOil	2016	14.346
Shanghai	ResidualFuelOil	2021	15.704
Shanghai	ResidualFuelOil	2026	16.756
Shanghai	ResidualFuelOil	2031	16.762
Shanghai	ResidualFuelOil	2036	18.857248678
Shanghai	ResidualFuelOil_CCS	2016	14.346
Shanghai	ResidualFuelOil_CCS	2021	15.704
Shanghai	ResidualFuelOil_CCS	2026	16.756
Shanghai	ResidualFuelOil_CCS	2031	16.762
Shanghai	ResidualFuelOil_CCS	2036	18.857248678
Shanghai	Uranium	2016	2.198
Shanghai	Uranium	2021	2.202
Shanghai	Uranium	2026	2.202
Shanghai	Uranium	2031	2.2
Shanghai	Uranium	2036	2.591611722
Shanxi	Bio_Solid	2016	2.028500431
Shanxi	Bio_Solid	2021	2.028500431
Shanxi	Bio_Solid	2026	2.028500431
Shanxi	Bio_Solid	2031	2.028500431
Shanxi	Bio_Solid	2036	2.028500431
Shanxi	Bio_Solid_CCS	2016	2.028500431
Shanxi	Bio_Solid_CCS	2021	2.028500431
Shanxi	Bio_Solid_CCS	2026	2.028500431
Shanxi	Bio_Solid_CCS	2031	2.028500431
Shanxi	Bio_Solid_CCS	2036	2.028500431
Shanxi	Coal	2016	4.1393446524
Shanxi	Coal	2021	4.3492740792
Shanxi	Coal	2026	4.5720826122
Shanxi	Coal	2031	4.8051944298
Shanxi	Coal	2036	5.0302370186
Shanxi	Coal_CCS	2016	4.1393446524
Shanxi	Coal_CCS	2021	4.3492740792
Shanxi	Coal_CCS	2026	4.5720826122
Shanxi	Coal_CCS	2031	4.8051944298
Shanxi	Coal_CCS	2036	5.0302370186
Shanxi	DistillateFuelOil	2016	18.804
Shanxi	DistillateFuelOil	2021	20.612
Shanxi	DistillateFuelOil	2026	21.892
Shanxi	DistillateFuelOil	2031	22.568
Shanxi	DistillateFuelOil	2036	24.73028897
Shanxi	DistillateFuelOil_CCS	2016	18.804
Shanxi	DistillateFuelOil_CCS	2021	20.612
Shanxi	DistillateFuelOil_CCS	2026	21.892
Shanxi	DistillateFuelOil_CCS	2031	22.568
Shanxi	DistillateFuelOil_CCS	2036	24.73028897
Shanxi	Gas	2016	13.148208292
Shanxi	Gas	2021	14.831222524
Shanxi	Gas	2026	16.525130052
Shanxi	Gas	2031	17.766965796
Shanxi	Gas	2036	18.67264782
Shanxi	Gas_CCS	2016	13.148208292
Shanxi	Gas_CCS	2021	14.831222524
Shanxi	Gas_CCS	2026	16.525130052
Shanxi	Gas_CCS	2031	17.766965796
Shanxi	Gas_CCS	2036	18.67264782
Shanxi	ResidualFuelOil	2016	14.346
Shanxi	ResidualFuelOil	2021	15.704
Shanxi	ResidualFuelOil	2026	16.756
Shanxi	ResidualFuelOil	2031	16.762
Shanxi	ResidualFuelOil	2036	18.857248678
Shanxi	ResidualFuelOil_CCS	2016	14.346
Shanxi	ResidualFuelOil_CCS	2021	15.704
Shanxi	ResidualFuelOil_CCS	2026	16.756
Shanxi	ResidualFuelOil_CCS	2031	16.762
Shanxi	ResidualFuelOil_CCS	2036	18.857248678
Shanxi	Uranium	2016	2.198
Shanxi	Uranium	2021	2.202
Shanxi	Uranium	2026	2.202
Shanxi	Uranium	2031	2.2
Shanxi	Uranium	2036	2.591611722
Sichuan	Bio_Solid	2016	2.028500431
Sichuan	Bio_Solid	2021	2.028500431
Sichuan	Bio_Solid	2026	2.028500431
Sichuan	Bio_Solid	2031	2.028500431
Sichuan	Bio_Solid	2036	2.028500431
Sichuan	Bio_Solid_CCS	2016	2.028500431
Sichuan	Bio_Solid_CCS	2021	2.028500431
Sichuan	Bio_Solid_CCS	2026	2.028500431
Sichuan	Bio_Solid_CCS	2031	2.028500431
Sichuan	Bio_Solid_CCS	2036	2.028500431
Sichuan	Coal	2016	3.7439560996
Sichuan	Coal	2021	3.9345668678
Sichuan	Coal	2026	4.1354809206
Sichuan	Coal	2031	4.346698258
Sichuan	Coal	2036	4.5806660618
Sichuan	Coal_CCS	2016	3.7439560996
Sichuan	Coal_CCS	2021	3.9345668678
Sichuan	Coal_CCS	2026	4.1354809206
Sichuan	Coal_CCS	2031	4.346698258
Sichuan	Coal_CCS	2036	4.5806660618
Sichuan	DistillateFuelOil	2016	18.804
Sichuan	DistillateFuelOil	2021	20.612
Sichuan	DistillateFuelOil	2026	21.892
Sichuan	DistillateFuelOil	2031	22.568
Sichuan	DistillateFuelOil	2036	24.73028897
Sichuan	DistillateFuelOil_CCS	2016	18.804
Sichuan	DistillateFuelOil_CCS	2021	20.612
Sichuan	DistillateFuelOil_CCS	2026	21.892
Sichuan	DistillateFuelOil_CCS	2031	22.568
Sichuan	DistillateFuelOil_CCS	2036	24.73028897
Sichuan	Gas	2016	13.148208292
Sichuan	Gas	2021	14.831222524
Sichuan	Gas	2026	16.525130052
Sichuan	Gas	2031	17.766965796
Sichuan	Gas	2036	18.67264782
Sichuan	Gas_CCS	2016	13.148208292
Sichuan	Gas_CCS	2021	14.831222524
Sichuan	Gas_CCS	2026	16.525130052
Sichuan	Gas_CCS	2031	17.766965796
Sichuan	Gas_CCS	2036	18.67264782
Sichuan	ResidualFuelOil	2016	14.346
Sichuan	ResidualFuelOil	2021	15.704
Sichuan	ResidualFuelOil	2026	16.756
Sichuan	ResidualFuelOil	2031	16.762
Sichuan	ResidualFuelOil	2036	18.857248678
Sichuan	ResidualFuelOil_CCS	2016	14.346
Sichuan	ResidualFuelOil_CCS	2021	15.704
Sichuan	ResidualFuelOil_CCS	2026	16.756
Sichuan	ResidualFuelOil_CCS	2031	16.762
Sichuan	ResidualFuelOil_CCS	2036	18.857248678
Sichuan	Uranium	2016	2.198
Sichuan	Uranium	2021	2.202
Sichuan	Uranium	2026	2.202
Sichuan	Uranium	2031	2.2
Sichuan	Uranium	2036	2.591611722
Tianjin	Bio_Solid	2016	2.028500431
Tianjin	Bio_Solid	2021	2.028500431
Tianjin	Bio_Solid	2026	2.028500431
Tianjin	Bio_Solid	2031	2.028500431
Tianjin	Bio_Solid	2036	2.028500431
Tianjin	Bio_Solid_CCS	2016	2.028500431
Tianjin	Bio_Solid_CCS	2021	2.028500431
Tianjin	Bio_Solid_CCS	2026	2.028500431
Tianjin	Bio_Solid_CCS	2031	2.028500431
Tianjin	Bio_Solid_CCS	2036	2.028500431
Tianjin	Coal	2016	4.833528463
Tianjin	Coal	2021	5.0808072972
Tianjin	Coal	2026	5.3396773268
Tianjin	Coal	2031	5.6114264624
Tianjin	Coal	2036	5.8944501884
Tianjin	Coal_CCS	2016	4.833528463
Tianjin	Coal_CCS	2021	5.0808072972
Tianjin	Coal_CCS	2026	5.3396773268
Tianjin	Coal_CCS	2031	5.6114264624
Tianjin	Coal_CCS	2036	5.8944501884
Tianjin	DistillateFuelOil	2016	18.804
Tianjin	DistillateFuelOil	2021	20.612
Tianjin	DistillateFuelOil	2026	21.892
Tianjin	DistillateFuelOil	2031	22.568
Tianjin	DistillateFuelOil	2036	24.73028897
Tianjin	DistillateFuelOil_CCS	2016	18.804
Tianjin	DistillateFuelOil_CCS	2021	20.612
Tianjin	DistillateFuelOil_CCS	2026	21.892
Tianjin	DistillateFuelOil_CCS	2031	22.568
Tianjin	DistillateFuelOil_CCS	2036	24.73028897
Tianjin	Gas	2016	13.148208292
Tianjin	Gas	2021	14.831222524
Tianjin	Gas	2026	16.525130052
Tianjin	Gas	2031	17.766965796
Tianjin	Gas	2036	18.67264782
Tianjin	Gas_CCS	2016	13.148208292
Tianjin	Gas_CCS	2021	14.831222524
Tianjin	Gas_CCS	2026	16.525130052
Tianjin	Gas_CCS	2031	17.766965796
Tianjin	Gas_CCS	2036	18.67264782
Tianjin	ResidualFuelOil	2016	14.346
Tianjin	ResidualFuelOil	2021	15.704
Tianjin	ResidualFuelOil	2026	16.756
Tianjin	ResidualFuelOil	2031	16.762
Tianjin	ResidualFuelOil	2036	18.857248678
Tianjin	ResidualFuelOil_CCS	2016	14.346
Tianjin	ResidualFuelOil_CCS	2021	15.704
Tianjin	ResidualFuelOil_CCS	2026	16.756
Tianjin	ResidualFuelOil_CCS	2031	16.762
Tianjin	ResidualFuelOil_CCS	2036	18.857248678
Tianjin	Uranium	2016	2.198
Tianjin	Uranium	2021	2.202
Tianjin	Uranium	2026	2.202
Tianjin	Uranium	2031	2.2
Tianjin	Uranium	2036	2.591611722
Tibet	Bio_Solid	2016	2.028500431
Tibet	Bio_Solid	2021	2.028500431
Tibet	Bio_Solid	2026	2.028500431
Tibet	Bio_Solid	2031	2.028500431
Tibet	Bio_Solid	2036	2.028500431
Tibet	Bio_Solid_CCS	2016	2.028500431
Tibet	Bio_Solid_CCS	2021	2.028500431
Tibet	Bio_Solid_CCS	2026	2.028500431
Tibet	Bio_Solid_CCS	2031	2.028500431
Tibet	Bio_Solid_CCS	2036	2.028500431
Tibet	Coal	2016	3.0343173616
Tibet	Coal	2021	3.1875787226
Tibet	Coal	2026	3.3511433682
Tibet	Coal	2031	3.5224354772
Tibet	Coal	2036	3.698801126
Tibet	Coal_CCS	2016	3.0343173616
Tibet	Coal_CCS	2021	3.1875787226
Tibet	Coal_CCS	2026	3.3511433682
Tibet	Coal_CCS	2031	3.5224354772
Tibet	Coal_CCS	2036	3.698801126
Tibet	DistillateFuelOil	2016	18.804
Tibet	DistillateFuelOil	2021	20.612
Tibet	DistillateFuelOil	2026	21.892
Tibet	DistillateFuelOil	2031	22.568
Tibet	DistillateFuelOil	2036	24.73028897
Tibet	DistillateFuelOil_CCS	2016	18.804
Tibet	DistillateFuelOil_CCS	2021	20.612
Tibet	DistillateFuelOil_CCS	2026	21.892
Tibet	DistillateFuelOil_CCS	2031	22.568
Tibet	DistillateFuelOil_CCS	2036	24.73028897
Tibet	Gas	2016	13.148208292
Tibet	Gas	2021	14.831222524
Tibet	Gas	2026	16.525130052
Tibet	Gas	2031	17.766965796
Tibet	Gas	2036	18.67264782
Tibet	Gas_CCS	2016	13.148208292
Tibet	Gas_CCS	2021	14.831222524
Tibet	Gas_CCS	2026	16.525130052
Tibet	Gas_CCS	2031	17.766965796
Tibet	Gas_CCS	2036	18.67264782
Tibet	ResidualFuelOil	2016	14.346
Tibet	ResidualFuelOil	2021	15.704
Tibet	ResidualFuelOil	2026	16.756
Tibet	ResidualFuelOil	2031	16.762
Tibet	ResidualFuelOil	2036	18.857248678
Tibet	ResidualFuelOil_CCS	2016	14.346
Tibet	ResidualFuelOil_CCS	2021	15.704
Tibet	ResidualFuelOil_CCS	2026	16.756
Tibet	ResidualFuelOil_CCS	2031	16.762
Tibet	ResidualFuelOil_CCS	2036	18.857248678
Tibet	Uranium	2016	2.198
Tibet	Uranium	2021	2.202
Tibet	Uranium	2026	2.202
Tibet	Uranium	2031	2.2
Tibet	Uranium	2036	2.591611722
West_Inner_Mongolia	Bio_Solid	2016	2.028500431
West_Inner_Mongolia	Bio_Solid	2021	2.028500431
West_Inner_Mongolia	Bio_Solid	2026	2.028500431
West_Inner_Mongolia	Bio_Solid	2031	2.028500431
West_Inner_Mongolia	Bio_Solid	2036	2.028500431
West_Inner_Mongolia	Bio_Solid_CCS	2016	2.028500431
West_Inner_Mongolia	Bio_Solid_CCS	2021	2.028500431
West_Inner_Mongolia	Bio_Solid_CCS	2026	2.028500431
West_Inner_Mongolia	Bio_Solid_CCS	2031	2.028500431
West_Inner_Mongolia	Bio_Solid_CCS	2036	2.028500431
West_Inner_Mongolia	Coal	2016	2.7445374778
West_Inner_Mongolia	Coal	2021	2.8836318224
West_Inner_Mongolia	Coal	2026	3.0304536298
West_Inner_Mongolia	Coal	2031	3.1875787226
West_Inner_Mongolia	Coal	2036	3.3424346392
West_Inner_Mongolia	Coal_CCS	2016	2.7445374778
West_Inner_Mongolia	Coal_CCS	2021	2.8836318224
West_Inner_Mongolia	Coal_CCS	2026	3.0304536298
West_Inner_Mongolia	Coal_CCS	2031	3.1875787226
West_Inner_Mongolia	Coal_CCS	2036	3.3424346392
West_Inner_Mongolia	DistillateFuelOil	2016	18.804
West_Inner_Mongolia	DistillateFuelOil	2021	20.612
West_Inner_Mongolia	DistillateFuelOil	2026	21.892
West_Inner_Mongolia	DistillateFuelOil	2031	22.568
West_Inner_Mongolia	DistillateFuelOil	2036	24.73028897
West_Inner_Mongolia	DistillateFuelOil_CCS	2016	18.804
West_Inner_Mongolia	DistillateFuelOil_CCS	2021	20.612
West_Inner_Mongolia	DistillateFuelOil_CCS	2026	21.892
West_Inner_Mongolia	DistillateFuelOil_CCS	2031	22.568
West_Inner_Mongolia	DistillateFuelOil_CCS	2036	24.73028897
West_Inner_Mongolia	Gas	2016	13.148208292
West_Inner_Mongolia	Gas	2021	14.831222524
West_Inner_Mongolia	Gas	2026	16.525130052
West_Inner_Mongolia	Gas	2031	17.766965796
West_Inner_Mongolia	Gas	2036	18.67264782
West_Inner_Mongolia	Gas_CCS	2016	13.148208292
West_Inner_Mongolia	Gas_CCS	2021	14.831222524
West_Inner_Mongolia	Gas_CCS	2026	16.525130052
West_Inner_Mongolia	Gas_CCS	2031	17.766965796
West_Inner_Mongolia	Gas_CCS	2036	18.67264782
West_Inner_Mongolia	ResidualFuelOil	2016	14.346
West_Inner_Mongolia	ResidualFuelOil	2021	15.704
West_Inner_Mongolia	ResidualFuelOil	2026	16.756
West_Inner_Mongolia	ResidualFuelOil	2031	16.762
West_Inner_Mongolia	ResidualFuelOil	2036	18.857248678
West_Inner_Mongolia	ResidualFuelOil_CCS	2016	14.346
West_Inner_Mongolia	ResidualFuelOil_CCS	2021	15.704
West_Inner_Mongolia	ResidualFuelOil_CCS	2026	16.756
West_Inner_Mongolia	ResidualFuelOil_CCS	2031	16.762
West_Inner_Mongolia	ResidualFuelOil_CCS	2036	18.857248678
West_Inner_Mongolia	Uranium	2016	2.198
West_Inner_Mongolia	Uranium	2021	2.202
West_Inner_Mongolia	Uranium	2026	2.202
West_Inner_Mongolia	Uranium	2031	2.2
West_Inner_Mongolia	Uranium	2036	2.591611722
Xinjiang	Bio_Solid	2016	2.028500431
Xinjiang	Bio_Solid	2021	2.028500431
Xinjiang	Bio_Solid	2026	2.028500431
Xinjiang	Bio_Solid	2031	2.028500431
Xinjiang	Bio_Solid	2036	2.028500431
Xinjiang	Bio_Solid_CCS	2016	2.028500431
Xinjiang	Bio_Solid_CCS	2021	2.028500431
Xinjiang	Bio_Solid_CCS	2026	2.028500431
Xinjiang	Bio_Solid_CCS	2031	2.028500431
Xinjiang	Bio_Solid_CCS	2036	2.028500431
Xinjiang	Coal	2016	1.326547913
Xinjiang	Coal	2021	1.3922313534
Xinjiang	Coal	2026	1.4630664356
Xinjiang	Coal	2031	1.5377652504
Xinjiang	Coal	2036	1.612920626
Xinjiang	Coal_CCS	2016	1.326547913
Xinjiang	Coal_CCS	2021	1.3922313534
Xinjiang	Coal_CCS	2026	1.4630664356
Xinjiang	Coal_CCS	2031	1.5377652504
Xinjiang	Coal_CCS	2036	1.612920626
Xinjiang	DistillateFuelOil	2016	18.804
Xinjiang	DistillateFuelOil	2021	20.612
Xinjiang	DistillateFuelOil	2026	21.892
Xinjiang	DistillateFuelOil	2031	22.568
Xinjiang	DistillateFuelOil	2036	24.73028897
Xinjiang	DistillateFuelOil_CCS	2016	18.804
Xinjiang	DistillateFuelOil_CCS	2021	20.612
Xinjiang	DistillateFuelOil_CCS	2026	21.892
Xinjiang	DistillateFuelOil_CCS	2031	22.568
Xinjiang	DistillateFuelOil_CCS	2036	24.73028897
Xinjiang	Gas	2016	13.148208292
Xinjiang	Gas	2021	14.831222524
Xinjiang	Gas	2026	16.525130052
Xinjiang	Gas	2031	17.766965796
Xinjiang	Gas	2036	18.67264782
Xinjiang	Gas_CCS	2016	13.148208292
Xinjiang	Gas_CCS	2021	14.831222524
Xinjiang	Gas_CCS	2026	16.525130052
Xinjiang	Gas_CCS	2031	17.766965796
Xinjiang	Gas_CCS	2036	18.67264782
Xinjiang	ResidualFuelOil	2016	14.346
Xinjiang	ResidualFuelOil	2021	15.704
Xinjiang	ResidualFuelOil	2026	16.756
Xinjiang	ResidualFuelOil	2031	16.762
Xinjiang	ResidualFuelOil	2036	18.857248678
Xinjiang	ResidualFuelOil_CCS	2016	14.346
Xinjiang	ResidualFuelOil_CCS	2021	15.704
Xinjiang	ResidualFuelOil_CCS	2026	16.756
Xinjiang	ResidualFuelOil_CCS	2031	16.762
Xinjiang	ResidualFuelOil_CCS	2036	18.857248678
Xinjiang	Uranium	2016	2.198
Xinjiang	Uranium	2021	2.202
Xinjiang	Uranium	2026	2.202
Xinjiang	Uranium	2031	2.2
Xinjiang	Uranium	2036	2.591611722
Yunnan	Bio_Solid	2016	2.028500431
Yunnan	Bio_Solid	2021	2.028500431
Yunnan	Bio_Solid	2026	2.028500431
Yunnan	Bio_Solid	2031	2.028500431
Yunnan	Bio_Solid	2036	2.028500431
Yunnan	Bio_Solid_CCS	2016	2.028500431
Yunnan	Bio_Solid_CCS	2021	2.028500431
Yunnan	Bio_Solid_CCS	2026	2.028500431
Yunnan	Bio_Solid_CCS	2031	2.028500431
Yunnan	Bio_Solid_CCS	2036	2.028500431
Yunnan	Coal	2016	6.0518918858
Yunnan	Coal	2021	6.3622783392
Yunnan	Coal	2026	6.6855438984
Yunnan	Coal	2031	7.0268402062
Yunnan	Coal	2036	7.3694066024
Yunnan	Coal_CCS	2016	6.0518918858
Yunnan	Coal_CCS	2021	6.3622783392
Yunnan	Coal_CCS	2026	6.6855438984
Yunnan	Coal_CCS	2031	7.0268402062
Yunnan	Coal_CCS	2036	7.3694066024
Yunnan	DistillateFuelOil	2016	18.804
Yunnan	DistillateFuelOil	2021	20.612
Yunnan	DistillateFuelOil	2026	21.892
Yunnan	DistillateFuelOil	2031	22.568
Yunnan	DistillateFuelOil	2036	24.73028897
Yunnan	DistillateFuelOil_CCS	2016	18.804
Yunnan	DistillateFuelOil_CCS	2021	20.612
Yunnan	DistillateFuelOil_CCS	2026	21.892
Yunnan	DistillateFuelOil_CCS	2031	22.568
Yunnan	DistillateFuelOil_CCS	2036	24.73028897
Yunnan	Gas	2016	13.148208292
Yunnan	Gas	2021	14.831222524
Yunnan	Gas	2026	16.525130052
Yunnan	Gas	2031	17.766965796
Yunnan	Gas	2036	18.67264782
Yunnan	Gas_CCS	2016	13.148208292
Yunnan	Gas_CCS	2021	14.831222524
Yunnan	Gas_CCS	2026	16.525130052
Yunnan	Gas_CCS	2031	17.766965796
Yunnan	Gas_CCS	2036	18.67264782
Yunnan	ResidualFuelOil	2016	14.346
Yunnan	ResidualFuelOil	2021	15.704
Yunnan	ResidualFuelOil	2026	16.756
Yunnan	ResidualFuelOil	2031	16.762
Yunnan	ResidualFuelOil	2036	18.857248678
Yunnan	ResidualFuelOil_CCS	2016	14.346
Yunnan	ResidualFuelOil_CCS	2021	15.704
Yunnan	ResidualFuelOil_CCS	2026	16.756
Yunnan	ResidualFuelOil_CCS	2031	16.762
Yunnan	ResidualFuelOil_CCS	2036	18.857248678
Yunnan	Uranium	2016	2.198
Yunnan	Uranium	2021	2.202
Yunnan	Uranium	2026	2.202
Yunnan	Uranium	2031	2.2
Yunnan	Uranium	2036	2.591611722
Zhejiang	Bio_Solid	2016	2.028500431
Zhejiang	Bio_Solid	2021	2.028500431
Zhejiang	Bio_Solid	2026	2.028500431
Zhejiang	Bio_Solid	2031	2.028500431
Zhejiang	Bio_Solid	2036	2.028500431
Zhejiang	Bio_Solid_CCS	2016	2.028500431
Zhejiang	Bio_Solid_CCS	2021	2.028500431
Zhejiang	Bio_Solid_CCS	2026	2.028500431
Zhejiang	Bio_Solid_CCS	2031	2.028500431
Zhejiang	Bio_Solid_CCS	2036	2.028500431
Zhejiang	Coal	2016	5.656503333
Zhejiang	Coal	2021	5.9449953064
Zhejiang	Coal	2026	6.2489422068
Zhejiang	Coal	2031	6.5683440344
Zhejiang	Coal	2036	6.877502858
Zhejiang	Coal_CCS	2016	5.656503333
Zhejiang	Coal_CCS	2021	5.9449953064
Zhejiang	Coal_CCS	2026	6.2489422068
Zhejiang	Coal_CCS	2031	6.5683440344
Zhejiang	Coal_CCS	2036	6.877502858
Zhejiang	DistillateFuelOil	2016	18.804
Zhejiang	DistillateFuelOil	2021	20.612
Zhejiang	DistillateFuelOil	2026	21.892
Zhejiang	DistillateFuelOil	2031	22.568
Zhejiang	DistillateFuelOil	2036	24.73028897
Zhejiang	DistillateFuelOil_CCS	2016	18.804
Zhejiang	DistillateFuelOil_CCS	2021	20.612
Zhejiang	DistillateFuelOil_CCS	2026	21.892
Zhejiang	DistillateFuelOil_CCS	2031	22.568
Zhejiang	DistillateFuelOil_CCS	2036	24.73028897
Zhejiang	Gas	2016	13.148208292
Zhejiang	Gas	2021	14.831222524
Zhejiang	Gas	2026	16.525130052
Zhejiang	Gas	2031	17.766965796
Zhejiang	Gas	2036	18.67264782
Zhejiang	Gas_CCS	2016	13.148208292
Zhejiang	Gas_CCS	2021	14.831222524
Zhejiang	Gas_CCS	2026	16.525130052
Zhejiang	Gas_CCS	2031	17.766965796
Zhejiang	Gas_CCS	2036	18.67264782
Zhejiang	ResidualFuelOil	2016	14.346
Zhejiang	ResidualFuelOil	2021	15.704
Zhejiang	ResidualFuelOil	2026	16.756
Zhejiang	ResidualFuelOil	2031	16.762
Zhejiang	ResidualFuelOil	2036	18.857248678
Zhejiang	ResidualFuelOil_CCS	2016	14.346
Zhejiang	ResidualFuelOil_CCS	2021	15.704
Zhejiang	ResidualFuelOil_CCS	2026	16.756
Zhejiang	ResidualFuelOil_CCS	2031	16.762
Zhejiang	ResidualFuelOil_CCS	2036	18.857248678
Zhejiang	Uranium	2016	2.198
Zhejiang	Uranium	2021	2.202
Zhejiang	Uranium	2026	2.202
Zhejiang	Uranium	2031	2.2
Zhejiang	Uranium	2036	2.591611722
