GENERATION_PROJECT	gen_tech	gen_energy_source	gen_load_zone	gen_max_age	gen_is_variable	gen_is_baseload	gen_full_load_heat_rate	gen_variable_om	gen_connect_cost_per_mw	gen_dbid	gen_scheduled_outage_rate	gen_forced_outage_rate	gen_capacity_limit_mw	gen_min_build_capacity	gen_is_cogen	gen_storage_efficiency	gen_store_to_release_ratio
11279	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11279	0.0139	0.02	.	0	FALSE	0	0
11280	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11280	0.0139	0.02	.	0	FALSE	0	0
11281	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11281	0.0139	0.02	.	0	FALSE	0	0
11282	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11282	0.0139	0.02	.	0	FALSE	0	0
11283	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11283	0.0139	0.02	.	0	FALSE	0	0
11284	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11284	0.0139	0.02	.	0	FALSE	0	0
11285	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11285	0.0139	0.02	.	0	FALSE	0	0
11286	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11286	0.0139	0.02	.	0	FALSE	0	0
11287	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11287	0.0139	0.02	.	0	FALSE	0	0
11288	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11288	0.0139	0.02	.	0	FALSE	0	0
11289	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11289	0.0139	0.02	.	0	FALSE	0	0
11290	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11290	0.0139	0.02	.	0	FALSE	0	0
11291	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11291	0.0139	0.02	.	0	FALSE	0	0
11292	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11292	0.0139	0.02	.	0	FALSE	0	0
11293	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11293	0.0139	0.02	.	0	FALSE	0	0
11294	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11294	0.0139	0.02	.	0	FALSE	0	0
11295	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11295	0.0139	0.02	.	0	FALSE	0	0
11296	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11296	0.0139	0.02	.	0	FALSE	0	0
11297	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11297	0.0139	0.02	.	0	FALSE	0	0
11298	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11298	0.0139	0.02	.	0	FALSE	0	0
11299	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11299	0.0139	0.02	.	0	FALSE	0	0
11300	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11300	0.0139	0.02	.	0	FALSE	0	0
11301	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11301	0.0139	0.02	.	0	FALSE	0	0
11302	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11302	0.0139	0.02	.	0	FALSE	0	0
11303	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11303	0.0139	0.02	.	0	FALSE	0	0
11304	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11304	0.0139	0.02	.	0	FALSE	0	0
11305	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11305	0.0139	0.02	.	0	FALSE	0	0
11306	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11306	0.0139	0.02	.	0	FALSE	0	0
11307	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11307	0.0139	0.02	.	0	FALSE	0	0
11308	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11308	0.0139	0.02	.	0	FALSE	0	0
11309	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11309	0.0139	0.02	.	0	FALSE	0	0
11310	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11310	0.0139	0.02	.	0	FALSE	0	0
11311	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11311	0.0139	0.02	.	0	FALSE	0	0
11312	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11312	0.0139	0.02	.	0	FALSE	0	0
11313	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11313	0.0139	0.02	.	0	FALSE	0	0
11314	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11314	0.0139	0.02	.	0	FALSE	0	0
11315	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11315	0.0139	0.02	.	0	FALSE	0	0
11316	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11316	0.0139	0.02	.	0	FALSE	0	0
11317	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11317	0.0139	0.02	.	0	FALSE	0	0
11318	Wind_EP	Wind	Heilongjiang	30	TRUE	FALSE	.	2.8	3000	11318	0.0139	0.02	.	0	FALSE	0	0
11319	Wind_EP	Wind	Jilin	30	TRUE	FALSE	.	2.8	3000	11319	0.0139	0.02	.	0	FALSE	0	0
11320	Wind_EP	Wind	Liaoning	30	TRUE	FALSE	.	2.8	3000	11320	0.0139	0.02	.	0	FALSE	0	0
11373	Wind_EP	Wind	Chongqing	30	TRUE	FALSE	.	2.8	3000	11373	0.0139	0.02	.	0	FALSE	0	0
11374	Wind_EP	Wind	Chongqing	30	TRUE	FALSE	.	2.8	3000	11374	0.0139	0.02	.	0	FALSE	0	0
11375	Wind_EP	Wind	Chongqing	30	TRUE	FALSE	.	2.8	3000	11375	0.0139	0.02	.	0	FALSE	0	0
11376	Wind_EP	Wind	Chongqing	30	TRUE	FALSE	.	2.8	3000	11376	0.0139	0.02	.	0	FALSE	0	0
11377	Wind_EP	Wind	Chongqing	30	TRUE	FALSE	.	2.8	3000	11377	0.0139	0.02	.	0	FALSE	0	0
30001	Hydro_NonPumped	Water	Tibet	30	FALSE	FALSE	.	0	3000	30001	0.094	0.051	.	0	FALSE	0	0
30002	Hydro_NonPumped	Water	Zhejiang	30	FALSE	FALSE	.	0	3000	30002	0.094	0.051	.	0	FALSE	0	0
30003	Hydro_NonPumped	Water	Yunnan	30	FALSE	FALSE	.	0	3000	30003	0.094	0.051	.	0	FALSE	0	0
30004	Hydro_NonPumped	Water	Guangxi	30	FALSE	FALSE	.	0	3000	30004	0.094	0.051	.	0	FALSE	0	0
30005	Hydro_NonPumped	Water	Guizhou	30	FALSE	FALSE	.	0	3000	30005	0.094	0.051	.	0	FALSE	0	0
30006	Hydro_NonPumped	Water	Hainan	30	FALSE	FALSE	.	0	3000	30006	0.094	0.051	.	0	FALSE	0	0
30007	Hydro_NonPumped	Water	Hebei	30	FALSE	FALSE	.	0	3000	30007	0.094	0.051	.	0	FALSE	0	0
30008	Hydro_NonPumped	Water	Heilongjiang	30	FALSE	FALSE	.	0	3000	30008	0.094	0.051	.	0	FALSE	0	0
30009	Hydro_NonPumped	Water	Henan	30	FALSE	FALSE	.	0	3000	30009	0.094	0.051	.	0	FALSE	0	0
30010	Hydro_NonPumped	Water	Hubei	30	FALSE	FALSE	.	0	3000	30010	0.094	0.051	.	0	FALSE	0	0
30011	Hydro_NonPumped	Water	Hunan	30	FALSE	FALSE	.	0	3000	30011	0.094	0.051	.	0	FALSE	0	0
30012	Hydro_NonPumped	Water	Jiangsu	30	FALSE	FALSE	.	0	3000	30012	0.094	0.051	.	0	FALSE	0	0
30013	Hydro_NonPumped	Water	Jiangxi	30	FALSE	FALSE	.	0	3000	30013	0.094	0.051	.	0	FALSE	0	0
30014	Hydro_NonPumped	Water	Jilin	30	FALSE	FALSE	.	0	3000	30014	0.094	0.051	.	0	FALSE	0	0
30015	Hydro_NonPumped	Water	Liaoning	30	FALSE	FALSE	.	0	3000	30015	0.094	0.051	.	0	FALSE	0	0
30016	Hydro_NonPumped	Water	Ningxia	30	FALSE	FALSE	.	0	3000	30016	0.094	0.051	.	0	FALSE	0	0
30017	Hydro_NonPumped	Water	Qinghai	30	FALSE	FALSE	.	0	3000	30017	0.094	0.051	.	0	FALSE	0	0
30018	Hydro_NonPumped	Water	Shaanxi	30	FALSE	FALSE	.	0	3000	30018	0.094	0.051	.	0	FALSE	0	0
30019	Hydro_NonPumped	Water	Shandong	30	FALSE	FALSE	.	0	3000	30019	0.094	0.051	.	0	FALSE	0	0
30020	Hydro_NonPumped	Water	Shanxi	30	FALSE	FALSE	.	0	3000	30020	0.094	0.051	.	0	FALSE	0	0
30021	Hydro_NonPumped	Water	Sichuan	30	FALSE	FALSE	.	0	3000	30021	0.094	0.051	.	0	FALSE	0	0
30022	Hydro_NonPumped	Water	Tianjin	30	FALSE	FALSE	.	0	3000	30022	0.094	0.051	.	0	FALSE	0	0
30023	Hydro_NonPumped	Water	Xinjiang	30	FALSE	FALSE	.	0	3000	30023	0.094	0.051	.	0	FALSE	0	0
30024	Hydro_NonPumped	Water	Guangdong	30	FALSE	FALSE	.	0	3000	30024	0.094	0.051	.	0	FALSE	0	0
30025	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30025	0.094	0.051	.	0	FALSE	0	0
30026	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30026	0.094	0.051	.	0	FALSE	0	0
30027	Hydro_NonPumped	Water	West_Inner_Mongolia	30	FALSE	FALSE	.	0	3000	30027	0.094	0.051	.	0	FALSE	0	0
30028	Hydro_NonPumped	Water	East_Inner_Mongolia	30	FALSE	FALSE	.	0	3000	30028	0.094	0.051	.	0	FALSE	0	0
30029	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30029	0.094	0.051	.	0	FALSE	0	0
30030	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30030	0.094	0.051	.	0	FALSE	0	0
30031	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30031	0.094	0.051	.	0	FALSE	0	0
30032	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30032	0.094	0.051	.	0	FALSE	0	0
30033	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30033	0.094	0.051	.	0	FALSE	0	0
30034	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30034	0.094	0.051	.	0	FALSE	0	0
30035	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30035	0.094	0.051	.	0	FALSE	0	0
30036	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30036	0.094	0.051	.	0	FALSE	0	0
30037	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30037	0.094	0.051	.	0	FALSE	0	0
30038	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30038	0.094	0.051	.	0	FALSE	0	0
30039	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30039	0.094	0.051	.	0	FALSE	0	0
30040	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30040	0.094	0.051	.	0	FALSE	0	0
30041	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30041	0.094	0.051	.	0	FALSE	0	0
30042	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30042	0.094	0.051	.	0	FALSE	0	0
30043	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30043	0.094	0.051	.	0	FALSE	0	0
30044	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30044	0.094	0.051	.	0	FALSE	0	0
30045	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30045	0.094	0.051	.	0	FALSE	0	0
30046	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30046	0.094	0.051	.	0	FALSE	0	0
30047	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30047	0.094	0.051	.	0	FALSE	0	0
30048	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30048	0.094	0.051	.	0	FALSE	0	0
30049	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30049	0.094	0.051	.	0	FALSE	0	0
30050	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30050	0.094	0.051	.	0	FALSE	0	0
30051	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30051	0.094	0.051	.	0	FALSE	0	0
30052	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30052	0.094	0.051	.	0	FALSE	0	0
30053	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30053	0.094	0.051	.	0	FALSE	0	0
30054	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30054	0.094	0.051	.	0	FALSE	0	0
30055	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30055	0.094	0.051	.	0	FALSE	0	0
30056	Hydro_NonPumped	Water	Anhui	30	FALSE	FALSE	.	0	3000	30056	0.094	0.051	.	0	FALSE	0	0
30057	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30057	0.094	0.051	.	0	FALSE	0	0
30058	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30058	0.094	0.051	.	0	FALSE	0	0
30059	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30059	0.094	0.051	.	0	FALSE	0	0
30060	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30060	0.094	0.051	.	0	FALSE	0	0
30061	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30061	0.094	0.051	.	0	FALSE	0	0
30062	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30062	0.094	0.051	.	0	FALSE	0	0
30063	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30063	0.094	0.051	.	0	FALSE	0	0
30064	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30064	0.094	0.051	.	0	FALSE	0	0
30065	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30065	0.094	0.051	.	0	FALSE	0	0
30066	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30066	0.094	0.051	.	0	FALSE	0	0
30067	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30067	0.094	0.051	.	0	FALSE	0	0
30068	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30068	0.094	0.051	.	0	FALSE	0	0
30069	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30069	0.094	0.051	.	0	FALSE	0	0
30070	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30070	0.094	0.051	.	0	FALSE	0	0
30071	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30071	0.094	0.051	.	0	FALSE	0	0
30072	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30072	0.094	0.051	.	0	FALSE	0	0
30073	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30073	0.094	0.051	.	0	FALSE	0	0
30074	Hydro_NonPumped	Water	Beijing	30	FALSE	FALSE	.	0	3000	30074	0.094	0.051	.	0	FALSE	0	0
30075	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30075	0.094	0.051	.	0	FALSE	0	0
30076	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30076	0.094	0.051	.	0	FALSE	0	0
30077	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30077	0.094	0.051	.	0	FALSE	0	0
30078	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30078	0.094	0.051	.	0	FALSE	0	0
30079	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30079	0.094	0.051	.	0	FALSE	0	0
30080	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30080	0.094	0.051	.	0	FALSE	0	0
30081	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30081	0.094	0.051	.	0	FALSE	0	0
30082	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30082	0.094	0.051	.	0	FALSE	0	0
30083	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30083	0.094	0.051	.	0	FALSE	0	0
30084	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30084	0.094	0.051	.	0	FALSE	0	0
30085	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30085	0.094	0.051	.	0	FALSE	0	0
30086	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30086	0.094	0.051	.	0	FALSE	0	0
30087	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30087	0.094	0.051	.	0	FALSE	0	0
30088	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30088	0.094	0.051	.	0	FALSE	0	0
30089	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30089	0.094	0.051	.	0	FALSE	0	0
30090	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30090	0.094	0.051	.	0	FALSE	0	0
30091	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30091	0.094	0.051	.	0	FALSE	0	0
30092	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30092	0.094	0.051	.	0	FALSE	0	0
30093	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30093	0.094	0.051	.	0	FALSE	0	0
30094	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30094	0.094	0.051	.	0	FALSE	0	0
30095	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30095	0.094	0.051	.	0	FALSE	0	0
30096	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30096	0.094	0.051	.	0	FALSE	0	0
30097	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30097	0.094	0.051	.	0	FALSE	0	0
30098	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30098	0.094	0.051	.	0	FALSE	0	0
30099	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30099	0.094	0.051	.	0	FALSE	0	0
30100	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30100	0.094	0.051	.	0	FALSE	0	0
30101	Hydro_NonPumped	Water	Chongqing	30	FALSE	FALSE	.	0	3000	30101	0.094	0.051	.	0	FALSE	0	0
30102	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30102	0.094	0.051	.	0	FALSE	0	0
30103	Hydro_NonPumped	Water	East_Inner_Mongolia	30	FALSE	FALSE	.	0	3000	30103	0.094	0.051	.	0	FALSE	0	0
30104	Hydro_NonPumped	Water	East_Inner_Mongolia	30	FALSE	FALSE	.	0	3000	30104	0.094	0.051	.	0	FALSE	0	0
30105	Hydro_NonPumped	Water	East_Inner_Mongolia	30	FALSE	FALSE	.	0	3000	30105	0.094	0.051	.	0	FALSE	0	0
30106	Hydro_NonPumped	Water	East_Inner_Mongolia	30	FALSE	FALSE	.	0	3000	30106	0.094	0.051	.	0	FALSE	0	0
30107	Hydro_NonPumped	Water	East_Inner_Mongolia	30	FALSE	FALSE	.	0	3000	30107	0.094	0.051	.	0	FALSE	0	0
30108	Hydro_NonPumped	Water	East_Inner_Mongolia	30	FALSE	FALSE	.	0	3000	30108	0.094	0.051	.	0	FALSE	0	0
30109	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30109	0.094	0.051	.	0	FALSE	0	0
30110	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30110	0.094	0.051	.	0	FALSE	0	0
30111	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30111	0.094	0.051	.	0	FALSE	0	0
30112	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30112	0.094	0.051	.	0	FALSE	0	0
30113	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30113	0.094	0.051	.	0	FALSE	0	0
30114	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30114	0.094	0.051	.	0	FALSE	0	0
30115	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30115	0.094	0.051	.	0	FALSE	0	0
30116	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30116	0.094	0.051	.	0	FALSE	0	0
30117	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30117	0.094	0.051	.	0	FALSE	0	0
30118	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30118	0.094	0.051	.	0	FALSE	0	0
30119	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30119	0.094	0.051	.	0	FALSE	0	0
30120	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30120	0.094	0.051	.	0	FALSE	0	0
30121	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30121	0.094	0.051	.	0	FALSE	0	0
30122	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30122	0.094	0.051	.	0	FALSE	0	0
30123	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30123	0.094	0.051	.	0	FALSE	0	0
30124	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30124	0.094	0.051	.	0	FALSE	0	0
30125	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30125	0.094	0.051	.	0	FALSE	0	0
30126	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30126	0.094	0.051	.	0	FALSE	0	0
30127	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30127	0.094	0.051	.	0	FALSE	0	0
30128	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30128	0.094	0.051	.	0	FALSE	0	0
30129	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30129	0.094	0.051	.	0	FALSE	0	0
30130	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30130	0.094	0.051	.	0	FALSE	0	0
30131	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30131	0.094	0.051	.	0	FALSE	0	0
30132	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30132	0.094	0.051	.	0	FALSE	0	0
30133	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30133	0.094	0.051	.	0	FALSE	0	0
30134	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30134	0.094	0.051	.	0	FALSE	0	0
30135	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30135	0.094	0.051	.	0	FALSE	0	0
30136	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30136	0.094	0.051	.	0	FALSE	0	0
30137	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30137	0.094	0.051	.	0	FALSE	0	0
30138	Hydro_NonPumped	Water	Fujian	30	FALSE	FALSE	.	0	3000	30138	0.094	0.051	.	0	FALSE	0	0
30139	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30139	0.094	0.051	.	0	FALSE	0	0
30140	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30140	0.094	0.051	.	0	FALSE	0	0
30141	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30141	0.094	0.051	.	0	FALSE	0	0
30142	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30142	0.094	0.051	.	0	FALSE	0	0
30143	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30143	0.094	0.051	.	0	FALSE	0	0
30144	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30144	0.094	0.051	.	0	FALSE	0	0
30145	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30145	0.094	0.051	.	0	FALSE	0	0
30146	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30146	0.094	0.051	.	0	FALSE	0	0
30147	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30147	0.094	0.051	.	0	FALSE	0	0
30148	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30148	0.094	0.051	.	0	FALSE	0	0
30149	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30149	0.094	0.051	.	0	FALSE	0	0
30150	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30150	0.094	0.051	.	0	FALSE	0	0
30151	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30151	0.094	0.051	.	0	FALSE	0	0
30152	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30152	0.094	0.051	.	0	FALSE	0	0
30153	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30153	0.094	0.051	.	0	FALSE	0	0
30154	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30154	0.094	0.051	.	0	FALSE	0	0
30155	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30155	0.094	0.051	.	0	FALSE	0	0
30156	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30156	0.094	0.051	.	0	FALSE	0	0
30157	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30157	0.094	0.051	.	0	FALSE	0	0
30158	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30158	0.094	0.051	.	0	FALSE	0	0
30159	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30159	0.094	0.051	.	0	FALSE	0	0
30160	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30160	0.094	0.051	.	0	FALSE	0	0
30161	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30161	0.094	0.051	.	0	FALSE	0	0
30162	Hydro_NonPumped	Water	Gansu	30	FALSE	FALSE	.	0	3000	30162	0.094	0.051	.	0	FALSE	0	0
