GEN_TP_FUELS_1	GEN_TP_FUELS_2	GEN_TP_FUELS_3	GenFuelUseRate
80448	116921	Coal	5022.809873961
80448	116925	Coal	5022.809873961
80448	161653	Coal	5022.809873961
80448	251510	Coal	5022.809873961
80448	161505	Coal	5022.809873961
80448	251282	Coal	5022.809873961004
80448	206162	Coal	5022.809873961
80448	251514	Coal	5022.809873961
80448	206166	Coal	5022.809873961
80448	161657	Coal	5022.809873961
80448	70873	Coal	5022.809873961
80448	206170	Coal	5022.809873961
80448	70877	Coal	0.0
80448	206174	Coal	5022.809873961
80448	161509	Coal	5022.809873961
80448	70881	Coal	5022.809873961
80448	206178	Coal	5022.809873961
80448	70885	Coal	5022.809873961
80448	206182	Coal	5022.809873961
80448	251518	Coal	5022.809873961
80448	70889	Coal	5022.809873961
80448	251498	Coal	5022.809873961
80448	70893	Coal	5022.809873961
80448	251502	Coal	5022.809873961
80448	161661	Coal	5022.809873961
80448	116977	Coal	5022.809873961
80448	206450	Coal	5022.809873961
80448	116981	Coal	0.0
80448	206454	Coal	5022.809873961
80448	116905	Coal	5022.809873961
80448	116985	Coal	5022.809873961
80448	206458	Coal	5022.809873961
80448	116989	Coal	5022.809873961
80448	206462	Coal	5022.809873961
80449	116993	Coal	5115.496401015001
80449	206466	Coal	5115.496401015001
80449	161517	Coal	5115.496401015001
80449	116997	Coal	5115.496401015001
80449	206470	Coal	5115.496401015001
80449	161645	Coal	5115.496401015001
80449	161513	Coal	5115.496401015001
80449	116909	Coal	5115.496401015001
80449	161641	Coal	5115.496401015001
80449	251506	Coal	5115.496401015001
80449	251286	Coal	5115.496401015001
80449	161497	Coal	5115.496401015001
80449	71065	Coal	5115.496401015001
80449	251290	Coal	5115.496401015001
80449	71069	Coal	0.0
80449	251294	Coal	5115.496401015001
80449	71073	Coal	5115.496401015001
80449	251298	Coal	5115.496401015001
80449	71077	Coal	5115.496401015001
80449	251302	Coal	5115.496401015001
80449	161649	Coal	5115.496401015001
80449	71081	Coal	5115.496401015001
80449	71085	Coal	5115.496401015001
80449	161501	Coal	5115.496401015001
80449	116913	Coal	5115.496401015001
80449	116917	Coal	5115.496401015001
80449	116921	Coal	5115.496401015001
80449	116925	Coal	5115.496401015001
80449	161653	Coal	5115.496401015001
80449	251510	Coal	5115.496401015001
80449	161505	Coal	5115.496401015001
80449	251282	Coal	5115.496401015001
80449	206162	Coal	5115.496401015001
80449	251514	Coal	5115.496401015001
80449	206166	Coal	5115.496401015001
80449	161657	Coal	5115.496401015001
80449	70873	Coal	5115.496401015001
80449	206170	Coal	5115.496401015001
80449	70877	Coal	5115.496401015001
80449	206174	Coal	5115.496401015001
80449	161509	Coal	5115.496401015015
80449	70881	Coal	0.0
80449	206178	Coal	5115.496401015001
80449	70885	Coal	5115.496401015001
80449	206182	Coal	5115.496401015001
80449	251518	Coal	5115.496401015001
80449	70889	Coal	5115.496401015001
80449	251498	Coal	5115.496401015001
80449	70893	Coal	5115.496401015001
80449	251502	Coal	5115.496401015001
80449	161661	Coal	5115.496401015001
80449	116977	Coal	5115.496401015001
80449	206450	Coal	5115.496401015001
80449	116981	Coal	5115.496401015001
80449	206454	Coal	5115.496401015001
80449	116905	Coal	5115.496401015001
80449	116985	Coal	5115.496401015001
80449	206458	Coal	5115.496401015001
80449	116989	Coal	5115.496401015001
80449	206462	Coal	5115.496401015001
80450	116993	Coal	5334.953057874
80450	206466	Coal	5334.953057874
80450	161517	Coal	5334.953057874
80450	116997	Coal	5334.953057874
80450	206470	Coal	5334.953057874
80450	161645	Coal	5334.953057874
80450	161513	Coal	5334.953057874
80450	116909	Coal	5334.953057874
80450	161641	Coal	5334.953057874
80450	251506	Coal	5334.953057874
80450	251286	Coal	5334.953057874
80450	161497	Coal	5334.953057874
80450	71065	Coal	5334.953057874
80450	251290	Coal	5334.953057874
80450	71069	Coal	5334.953057874
80450	251294	Coal	5334.953057874
80450	71073	Coal	5334.953057874
80450	251298	Coal	5334.953057874
80450	71077	Coal	5334.953057874
80450	251302	Coal	5334.953057874
80450	161649	Coal	5334.953057874
80450	71081	Coal	5334.953057874
80450	71085	Coal	5334.953057874
80450	161501	Coal	5334.953057874
80450	116913	Coal	5334.953057874
80450	116917	Coal	5334.953057874
80450	116921	Coal	5334.953057874
80450	116925	Coal	5334.953057874
80450	161653	Coal	5334.953057874
80450	251510	Coal	5334.953057874
80450	161505	Coal	5334.953057874
80450	251282	Coal	5334.953057874
80450	206162	Coal	5334.953057874
80450	251514	Coal	5334.953057874
80450	206166	Coal	5334.953057874
80450	161657	Coal	5334.953057874
80450	70873	Coal	5334.953057874
80450	206170	Coal	5334.953057874
80450	70877	Coal	5334.953057874
80450	206174	Coal	5334.953057874
80450	161509	Coal	5334.953057874
80450	70881	Coal	5334.953057874
80450	206178	Coal	5334.953057874
80450	70885	Coal	5334.953057874
80450	206182	Coal	5334.953057874
80450	251518	Coal	5334.953057874
80450	70889	Coal	5334.953057874
80450	251498	Coal	5334.953057874
80450	70893	Coal	5334.953057874
80450	251502	Coal	5334.953057874
80450	161661	Coal	5334.953057874
80450	116977	Coal	5334.953057874
80450	206450	Coal	5334.953057874
80450	116981	Coal	5334.953057874
80450	206454	Coal	5334.953057874
80450	116905	Coal	5334.953057874
80450	116985	Coal	5334.953057874
80450	206458	Coal	5334.953057874
80450	116989	Coal	5334.953057874015
80450	206462	Coal	5334.953057874
80451	116993	Coal	5438.942820531
80451	206466	Coal	5438.942820531
80451	161517	Coal	5438.942820531
80451	116997	Coal	5438.942820531
80451	206470	Coal	5438.942820531
80451	161645	Coal	5438.942820531
80451	161513	Coal	5438.942820531
80451	116909	Coal	5438.942820531
80451	161641	Coal	5438.942820531
80451	251506	Coal	5438.942820531
80451	251286	Coal	5438.942820531
80451	161497	Coal	5438.942820531
80451	71065	Coal	5438.942820531
80451	251290	Coal	5438.942820531
80451	71069	Coal	5438.942820531
80451	251294	Coal	5438.942820531
80451	71073	Coal	5438.942820531
80451	251298	Coal	5438.942820531031
80451	71077	Coal	5438.942820531
80451	251302	Coal	5438.942820531
80451	161649	Coal	5438.942820531
80451	71081	Coal	5438.942820531
80451	71085	Coal	5438.942820531
80451	161501	Coal	5438.942820531
80451	116913	Coal	5438.942820531
80451	116917	Coal	5438.942820531
80451	116921	Coal	5438.942820531
80451	116925	Coal	5438.942820531
80451	161653	Coal	5438.942820531016
80451	251510	Coal	5438.942820531
80451	161505	Coal	5438.942820531
80451	251282	Coal	5438.942820531
80451	206162	Coal	5438.942820531
80451	251514	Coal	5438.942820531
80451	206166	Coal	5438.942820531
80451	161657	Coal	5438.942820531
80451	70873	Coal	5438.942820531
80451	206170	Coal	5438.942820531
80451	70877	Coal	5438.942820531
80451	206174	Coal	5438.942820531
80451	161509	Coal	5438.942820531
80451	70881	Coal	5438.942820531
80451	206178	Coal	5438.942820531
80451	70885	Coal	5438.942820531
80451	206182	Coal	5438.942820531
80451	251518	Coal	5438.942820531
80451	70889	Coal	5438.942820531
80451	251498	Coal	5438.942820531
80451	70893	Coal	5438.942820531
80451	251502	Coal	5438.942820531
80451	161661	Coal	5438.942820531
80451	116977	Coal	5438.942820531
80451	206450	Coal	5438.942820531
80451	116981	Coal	5438.942820531
80451	206454	Coal	5438.942820531
80451	116905	Coal	5438.942820531
80451	116985	Coal	5438.942820531
80451	206458	Coal	5438.942820531
80451	116989	Coal	5438.942820531004
80451	206462	Coal	5438.942820531
80452	116993	Coal	2883.8030585265
80452	206466	Coal	2883.8030585265
80452	161517	Coal	2883.8030585265
80452	116997	Coal	2883.8030585265
80452	206470	Coal	2883.8030585265
80452	161645	Coal	2883.8030585265
80452	161513	Coal	2883.8030585265
80452	116909	Coal	2883.8030585265
80452	161641	Coal	2883.8030585265
80452	251506	Coal	2883.8030585265
80452	251286	Coal	2883.8030585265
80452	161497	Coal	2883.8030585265
80452	71065	Coal	2883.8030585265
80452	251290	Coal	2883.8030585265
80452	71069	Coal	2883.8030585265
80452	251294	Coal	2883.8030585265
80452	71073	Coal	2883.8030585265
80452	251298	Coal	2883.8030585265
80452	71077	Coal	2883.8030585265
80452	251302	Coal	2883.8030585265
80452	161649	Coal	2883.8030585265
80452	71081	Coal	2883.8030585265
80452	71085	Coal	2883.8030585265
80452	161501	Coal	2883.8030585265
80452	116913	Coal	2883.8030585265
80452	116917	Coal	2883.8030585265
80452	116921	Coal	2883.8030585265
80452	116925	Coal	2883.8030585265
80452	161653	Coal	2883.8030585265
80452	251510	Coal	2883.8030585265
80452	161505	Coal	2883.8030585265
80452	251282	Coal	2883.8030585265
80452	206162	Coal	2883.8030585265
80452	251514	Coal	2883.8030585265
80452	206166	Coal	2883.8030585265
80452	161657	Coal	2883.8030585265
80452	70873	Coal	2883.8030585265
80452	206170	Coal	2883.8030585265
80452	70877	Coal	2883.8030585265
80452	206174	Coal	2883.8030585265
80452	161509	Coal	2883.8030585265
80452	70881	Coal	2883.8030585265
80452	206178	Coal	2883.8030585265
80452	70885	Coal	2883.8030585265
80452	206182	Coal	2883.8030585265
80452	251518	Coal	2883.8030585265
80452	70889	Coal	2883.8030585265
80452	251498	Coal	2883.8030585265
80452	70893	Coal	2883.8030585265
80452	251502	Coal	2883.8030585265
80452	161661	Coal	2883.8030585265
80452	116977	Coal	2883.8030585265
80452	206450	Coal	2883.8030585265
80452	116981	Coal	2883.8030585265
80452	206454	Coal	2883.8030585265
80452	116905	Coal	2883.8030585265
80452	116985	Coal	2883.8030585265
80452	206458	Coal	2883.8030585265
80452	116989	Coal	2883.8030585265
80452	206462	Coal	2883.8030585265
80453	116993	Coal	2771.205447681
80453	206466	Coal	2771.205447681
80453	161517	Coal	2771.205447681
80453	116997	Coal	2771.205447681
80453	206470	Coal	2771.205447681
80453	161645	Coal	2771.205447681
80453	161513	Coal	2771.205447681
80453	116909	Coal	2771.205447681
80453	161641	Coal	2771.205447681
80453	251506	Coal	2771.205447681
80453	251286	Coal	2771.205447681
80453	161497	Coal	2771.205447681
80453	71065	Coal	2771.205447681
80453	251290	Coal	2771.205447681
80453	71069	Coal	2771.205447681
80453	251294	Coal	2771.205447681
80453	71073	Coal	2771.205447681
80453	251298	Coal	2771.205447681
80453	71077	Coal	2771.205447681
80453	251302	Coal	2771.205447681
80453	161649	Coal	2771.205447681
80453	71081	Coal	2771.205447681
80453	71085	Coal	2771.205447681
80453	161501	Coal	2771.205447681
80453	116913	Coal	2771.205447681
80453	116917	Coal	2771.205447681
80453	116921	Coal	2771.205447681
80453	116925	Coal	2771.205447681
80453	161653	Coal	2771.205447681
80453	251510	Coal	2771.205447681
80453	161505	Coal	2771.205447681
80453	251282	Coal	2771.205447681
80453	206162	Coal	2771.205447681
80453	251514	Coal	2771.205447681
80453	206166	Coal	2771.205447681
80453	161657	Coal	2771.205447681
80453	70873	Coal	2771.205447681
80453	206170	Coal	2771.205447681
80453	70877	Coal	2771.205447681
80453	206174	Coal	2771.205447681
80453	161509	Coal	2771.205447681
80453	70881	Coal	2771.205447681
80453	206178	Coal	2771.205447681
80453	70885	Coal	2771.205447681
80453	206182	Coal	2771.205447681
80453	251518	Coal	2771.205447681
80453	70889	Coal	2771.205447681
80453	251498	Coal	2771.205447681
80453	70893	Coal	2771.205447681
80453	251502	Coal	2771.205447681
80453	161661	Coal	2771.205447681
80453	116977	Coal	2771.205447681
80453	206450	Coal	2771.205447681
80453	116981	Coal	2771.205447681
80453	206454	Coal	2771.205447681
80453	116905	Coal	2771.205447681
80453	116985	Coal	2771.205447681
80453	206458	Coal	2771.205447681
80453	116989	Coal	2771.205447681
80453	206462	Coal	2771.205447681
80454	116993	Coal	2827.1999350485
80454	206466	Coal	2827.1999350485
80454	161517	Coal	2827.1999350485
80454	116997	Coal	2827.1999350485
80454	206470	Coal	2827.1999350485
80454	161645	Coal	2827.1999350485
80454	161513	Coal	2827.1999350485
80454	116909	Coal	0.0
80454	161641	Coal	2827.1999350485
80454	251506	Coal	2827.1999350485
80454	251286	Coal	2827.1999350485
80454	161497	Coal	2827.1999350485
80454	71065	Coal	0.0
80454	251290	Coal	2827.1999350485
80454	71069	Coal	0.0
80454	251294	Coal	2827.1999350485
80454	71073	Coal	0.0
80454	251298	Coal	2827.1999350485
80454	71077	Coal	2827.1999350485
80454	251302	Coal	2827.1999350485
80454	161649	Coal	2827.1999350485
80454	71081	Coal	2827.1999350485
80454	71085	Coal	2827.1999350485
80454	161501	Coal	2827.1999350485
80454	116913	Coal	0.0
80454	116917	Coal	2827.1999350485
80454	116921	Coal	2827.1999350485
80454	116925	Coal	2827.1999350485
80454	161653	Coal	2827.1999350485
80454	251510	Coal	2827.1999350485
80454	161505	Coal	2827.1999350485
80454	251282	Coal	2827.1999350485
80454	206162	Coal	2827.1999350485
80454	251514	Coal	2827.1999350485
80454	206166	Coal	2827.1999350485
80454	161657	Coal	2827.1999350485
80454	70873	Coal	0.0
80454	206170	Coal	2827.1999350485
80454	70877	Coal	0.0
80454	206174	Coal	2827.1999350485
80454	161509	Coal	2827.1999350485
80454	70881	Coal	0.0
80454	206178	Coal	2827.1999350485
80454	70885	Coal	2827.1999350485
80454	206182	Coal	2827.1999350485
80454	251518	Coal	2827.1999350485
80454	70889	Coal	2827.1999350485
80454	251498	Coal	2827.1999350485
80454	70893	Coal	2827.1999350485
80454	251502	Coal	2827.1999350485
80454	161661	Coal	2827.1999350485
80454	116977	Coal	0.0
80454	206450	Coal	2827.1999350485
80454	116981	Coal	0.0
80454	206454	Coal	2827.1999350485
80454	116905	Coal	0.0
80454	116985	Coal	0.0
80454	206458	Coal	2827.1999350485
80454	116989	Coal	2827.1999350485
80454	206462	Coal	2827.1999350485
80455	116993	Coal	2654.869074396
80455	206466	Coal	2654.869074396
80455	161517	Coal	2654.869074396
80455	116997	Coal	2654.869074396
80455	206470	Coal	2654.869074396
80455	161645	Coal	2654.869074396
80455	161513	Coal	2654.869074396
80455	116909	Coal	2654.869074396
80455	161641	Coal	2654.869074396
80455	251506	Coal	2654.869074396
80455	251286	Coal	2654.869074396
80455	161497	Coal	2654.869074396
80455	71065	Coal	2654.869074396
80455	251290	Coal	2654.869074396
80455	71069	Coal	2654.869074396
80455	251294	Coal	2654.869074396
80455	71073	Coal	2654.869074396
80455	251298	Coal	2654.869074396
80455	71077	Coal	2654.869074396
80455	251302	Coal	2654.869074396
80455	161649	Coal	2654.869074396
80455	71081	Coal	2654.869074396
80455	71085	Coal	2654.869074396
80455	161501	Coal	2654.869074396
80455	116913	Coal	2654.869074396
80455	116917	Coal	2654.869074396
80455	116921	Coal	2654.869074396
80455	116925	Coal	2654.869074396
80455	161653	Coal	2654.869074396
80455	251510	Coal	2654.869074396
80455	161505	Coal	2654.869074396
80455	251282	Coal	2654.8690743960155
80455	206162	Coal	2654.869074396
80455	251514	Coal	2654.869074396
80455	206166	Coal	2654.869074396
80455	161657	Coal	2654.869074396
80455	70873	Coal	2654.869074396
80455	206170	Coal	2654.869074396
80455	70877	Coal	2654.869074396
80455	206174	Coal	2654.869074396
80455	161509	Coal	2654.869074396
80455	70881	Coal	2654.869074396
80455	206178	Coal	2654.869074396
80455	70885	Coal	2654.869074396
80455	206182	Coal	2654.869074396
80455	251518	Coal	2654.869074396
80455	70889	Coal	2654.869074396
80455	251498	Coal	2654.869074396
80455	70893	Coal	2654.869074396
80455	251502	Coal	2654.869074396
80455	161661	Coal	2654.869074396
80455	116977	Coal	2654.869074396
80455	206450	Coal	2654.869074396
80455	116981	Coal	2654.869074396
80455	206454	Coal	2654.869074396
80455	116905	Coal	2654.869074396
80455	116985	Coal	2654.869074396
80455	206458	Coal	2654.869074396
80455	116989	Coal	2654.869074396
80455	206462	Coal	2654.869074396
80456	116993	Coal	2674.5193136475
80456	206466	Coal	2674.5193136475
80456	161517	Coal	2674.5193136475
80456	116997	Coal	2674.5193136475
80456	206470	Coal	2674.5193136475
80456	161645	Coal	2674.5193136475
80456	161513	Coal	2674.5193136475
80456	116909	Coal	2674.5193136475
80456	161641	Coal	2674.5193136475
80456	251506	Coal	2674.5193136475
80456	251286	Coal	2674.5193136475
80456	161497	Coal	2674.5193136475
80456	71065	Coal	2674.5193136475
80456	251290	Coal	2674.5193136475
80456	71069	Coal	2674.5193136475
80456	251294	Coal	2674.5193136475
80456	71073	Coal	2674.5193136475
80456	251298	Coal	2674.5193136475
80456	71077	Coal	2674.5193136475
80456	251302	Coal	2674.5193136475
80456	161649	Coal	2674.5193136475
80456	71081	Coal	2674.5193136475
80456	71085	Coal	2674.5193136475
80456	161501	Coal	2674.5193136475
80456	116913	Coal	2674.5193136475
80456	116917	Coal	2674.5193136475
80456	116921	Coal	2674.5193136475
80456	116925	Coal	2674.5193136475
80456	161653	Coal	2674.5193136475
80456	251510	Coal	2674.5193136475
80456	161505	Coal	2674.5193136475
80456	251282	Coal	2674.5193136475
80456	206162	Coal	2674.5193136475
80456	251514	Coal	2674.519313647502
80456	206166	Coal	2674.5193136475
80456	161657	Coal	2674.5193136475
80456	70873	Coal	2674.5193136475
80456	206170	Coal	2674.5193136475
80456	70877	Coal	2674.5193136475
80456	206174	Coal	2674.5193136475
80456	161509	Coal	2674.5193136475
80456	70881	Coal	2674.5193136475
80456	206178	Coal	2674.5193136475
80456	70885	Coal	2674.5193136475
80456	206182	Coal	2674.5193136475
80456	251518	Coal	2674.5193136475
80456	70889	Coal	2674.5193136475
80456	251498	Coal	2674.5193136475
80456	70893	Coal	2674.5193136475
80456	251502	Coal	2674.5193136475
80456	161661	Coal	2674.5193136475
80456	116977	Coal	2674.5193136475
80456	206450	Coal	2674.5193136475
80456	116981	Coal	2674.5193136475
80456	206454	Coal	2674.5193136475
80456	116905	Coal	2674.5193136475
80456	116985	Coal	2674.5193136475
80456	206458	Coal	2674.5193136475
80456	116989	Coal	2674.5193136475
80456	206462	Coal	2674.5193136475
80457	116993	Coal	2839.1987537925
80457	206466	Coal	2839.1987537925
80457	161517	Coal	2839.1987537925
80457	116997	Coal	2839.1987537925
80457	206470	Coal	2839.1987537925
80457	161645	Coal	2839.1987537925
80457	161513	Coal	2839.1987537925
80457	116909	Coal	2839.1987537925
80457	161641	Coal	2839.1987537925
80457	251506	Coal	2839.1987537925
80457	251286	Coal	2839.1987537925
80457	161497	Coal	2839.1987537925
80457	71065	Coal	0.0
80457	251290	Coal	2839.1987537925
80457	71069	Coal	2839.1987537925
80457	251294	Coal	2839.1987537925
80457	71073	Coal	2839.1987537925
80457	251298	Coal	2839.1987537925
80457	71077	Coal	2839.198753792492
80457	251302	Coal	2839.1987537925
80457	161649	Coal	2839.1987537925
80457	71081	Coal	2839.1987537925
80457	71085	Coal	2839.1987537925
80457	161501	Coal	2839.1987537925
80457	116913	Coal	0.0
80457	116917	Coal	2839.1987537925
80457	116921	Coal	2839.1987537925
80457	116925	Coal	2839.198753792496
80457	161653	Coal	2839.1987537925083
80457	251510	Coal	2839.1987537925
80457	161505	Coal	2839.1987537925
80457	251282	Coal	2839.1987537925
80457	206162	Coal	2839.1987537925
80457	251514	Coal	2839.1987537925
80457	206166	Coal	2839.1987537925
80457	161657	Coal	2839.1987537925
80457	70873	Coal	2839.1987537925
80457	206170	Coal	2839.1987537925
80457	70877	Coal	0.0
80457	206174	Coal	2839.1987537925
80457	161509	Coal	2839.1987537925
80457	70881	Coal	2839.1987537925
80457	206178	Coal	2839.1987537925
80457	70885	Coal	2839.1987537925
80457	206182	Coal	2839.1987537925
80457	251518	Coal	2839.1987537925
80457	70889	Coal	2839.1987537925
80457	251498	Coal	2839.1987537925
80457	70893	Coal	2839.1987537925083
80457	251502	Coal	2839.1987537925
80457	161661	Coal	2839.1987537925
80457	116977	Coal	2839.1987537925
80457	206450	Coal	2839.1987537925
80457	116981	Coal	2839.1987537925
80457	206454	Coal	2839.1987537925
80457	116905	Coal	2839.1987537925
80457	116985	Coal	2839.1987537925
80457	206458	Coal	2839.1987537925
80457	116989	Coal	2839.1987537925
80457	206462	Coal	2839.1987537925
80458	116993	Coal	2904.3227774879997
80458	206466	Coal	2904.3227774879997
80458	161517	Coal	2904.3227774879915
80458	116997	Coal	2904.3227774879997
80458	206470	Coal	2904.3227774879997
80458	161645	Coal	2904.3227774879997
80458	161513	Coal	2904.3227774879997
80458	116909	Coal	0.0
80458	161641	Coal	2904.3227774879997
80458	251506	Coal	2904.3227774879997
80458	251286	Coal	2904.3227774879997
80458	161497	Coal	2904.3227774879997
80458	71065	Coal	0.0
80458	251290	Coal	2904.3227774879997
80458	71069	Coal	0.0
80458	251294	Coal	2904.3227774879997
80458	71073	Coal	2904.3227774879997
80458	251298	Coal	2904.3227774879997
80458	71077	Coal	2904.3227774879997
80458	251302	Coal	2904.3227774879997
80458	161649	Coal	2904.3227774879997
80458	71081	Coal	2904.3227774879997
80458	71085	Coal	2904.3227774879997
80458	161501	Coal	2904.3227774879997
80458	116913	Coal	0.0
80458	116917	Coal	2904.3227774879997
80458	116921	Coal	2904.3227774879997
80458	116925	Coal	2904.3227774879997
80458	161653	Coal	2904.3227774879997
80458	251510	Coal	2904.3227774879997
80458	161505	Coal	2904.3227774879997
80458	251282	Coal	2904.3227774879997
80458	206162	Coal	2904.3227774879997
80458	251514	Coal	2904.3227774879997
80458	206166	Coal	2904.3227774879997
80458	161657	Coal	2904.3227774879997
80458	70873	Coal	2904.3227774879997
80458	206170	Coal	2904.3227774879997
80458	70877	Coal	0.0
80458	206174	Coal	2904.3227774879997
80458	161509	Coal	2904.3227774879997
80458	70881	Coal	2904.3227774879997
80458	206178	Coal	2904.3227774879997
80458	70885	Coal	2904.3227774879997
80458	206182	Coal	2904.3227774879997
80458	251518	Coal	2904.3227774879997
80458	70889	Coal	2904.3227774879997
80458	251498	Coal	2904.3227774879997
80458	70893	Coal	2904.3227774879997
80458	251502	Coal	2904.3227774879997
80458	161661	Coal	2904.3227774879997
80458	116977	Coal	2904.3227774879997
80458	206450	Coal	2904.3227774879997
80458	116981	Coal	2904.3227774879997
80458	206454	Coal	2904.3227774879997
80458	116905	Coal	0.0
80458	116985	Coal	2904.322777488
80458	206458	Coal	2904.3227774879997
80458	116989	Coal	2904.3227774879997
80458	206462	Coal	2904.3227774879997
80459	116993	Coal	2604.7765090725
80459	206466	Coal	2604.7765090725
80459	161517	Coal	2604.7765090725
80459	116997	Coal	2604.7765090725
80459	206470	Coal	2604.7765090725
80459	161645	Coal	2604.7765090725
80459	161513	Coal	2604.7765090725
80459	116909	Coal	2604.7765090725
80459	161641	Coal	2604.7765090725
80459	251506	Coal	2604.7765090725
80459	251286	Coal	2604.7765090725
80459	161497	Coal	2604.7765090725
80459	71065	Coal	2604.7765090725
80459	251290	Coal	2604.7765090725
80459	71069	Coal	2604.7765090725
80459	251294	Coal	2604.7765090725
80459	71073	Coal	2604.7765090725
80459	251298	Coal	2604.7765090725
80459	71077	Coal	2604.7765090725
80459	251302	Coal	2604.7765090725
80459	161649	Coal	2604.7765090725
80459	71081	Coal	2604.7765090725
80459	71085	Coal	2604.7765090725
80459	161501	Coal	2604.7765090725
80459	116913	Coal	2604.7765090725
80459	116917	Coal	2604.7765090725
80459	116921	Coal	2604.7765090725
80459	116925	Coal	2604.7765090725
80459	161653	Coal	2604.7765090724965
80459	251510	Coal	2604.7765090725
80459	161505	Coal	2604.7765090725
80459	251282	Coal	2604.7765090725
80459	206162	Coal	2604.7765090725
80459	251514	Coal	2604.7765090725
80459	206166	Coal	2604.7765090725
80459	161657	Coal	2604.7765090725
80459	70873	Coal	2604.7765090725
80459	206170	Coal	2604.7765090725
80459	70877	Coal	2604.7765090725
80459	206174	Coal	2604.7765090725
80459	161509	Coal	2604.7765090725
80459	70881	Coal	2604.7765090725
80459	206178	Coal	2604.7765090725
80459	70885	Coal	2604.7765090725
80459	206182	Coal	2604.7765090725
80459	251518	Coal	2604.7765090725
80459	70889	Coal	2604.7765090725
80459	251498	Coal	2604.7765090725
80459	70893	Coal	2604.7765090725
80459	251502	Coal	2604.7765090725
80459	161661	Coal	2604.7765090725
80459	116977	Coal	2604.7765090725
80459	206450	Coal	2604.7765090725
80459	116981	Coal	2604.7765090725
80459	206454	Coal	2604.7765090725
80459	116905	Coal	2604.7765090725
80459	116985	Coal	2604.7765090725
80459	206458	Coal	2604.7765090725
80459	116989	Coal	2604.7765090725
80459	206462	Coal	2604.7765090725
80460	116993	Coal	2731.667838025
80460	206466	Coal	2731.667838025
80460	161517	Coal	2731.667838025
80460	116997	Coal	2731.667838025
80460	206470	Coal	2731.667838025
80460	161645	Coal	2731.667838025
80460	161513	Coal	2731.667838025
80460	116909	Coal	2731.667838025
80460	161641	Coal	2731.667838025
80460	251506	Coal	2731.667838025
80460	251286	Coal	2731.667838025
80460	161497	Coal	2731.667838025
80460	71065	Coal	2731.667838025
80460	251290	Coal	2731.667838025
80460	71069	Coal	2731.6678380250037
80460	251294	Coal	2731.667838025
80460	71073	Coal	2731.667838025
80460	251298	Coal	2731.667838025
80460	71077	Coal	2731.667838025
80460	251302	Coal	2731.667838025
80460	161649	Coal	2731.667838025
80460	71081	Coal	2731.667838025
80460	71085	Coal	2731.667838025
80460	161501	Coal	2731.667838025
80460	116913	Coal	2731.667838025
80460	116917	Coal	2731.667838025
80460	116921	Coal	2731.667838025
80460	116925	Coal	2731.667838025
80460	161653	Coal	2731.667838025
80460	251510	Coal	2731.667838025
80460	161505	Coal	2731.667838025
80460	251282	Coal	2731.667838025
80460	206162	Coal	2731.667838025
80460	251514	Coal	2731.667838025
80460	206166	Coal	2731.667838025
80460	161657	Coal	2731.667838025
80460	70873	Coal	2731.667838025
80460	206170	Coal	2731.667838025
80460	70877	Coal	2731.667838025
80460	206174	Coal	2731.667838025
80460	161509	Coal	2731.667838024996
80460	70881	Coal	2731.667838025
80460	206178	Coal	2731.667838025
80460	70885	Coal	2731.667838025
80460	206182	Coal	2731.667838025
80460	251518	Coal	2731.667838025
80460	70889	Coal	2731.667838025
80460	251498	Coal	2731.667838025
80460	70893	Coal	2731.667838025
80460	251502	Coal	2731.667838025
80460	161661	Coal	2731.667838025
80460	116977	Coal	2731.667838025
80460	206450	Coal	2731.667838025
80460	116981	Coal	2731.667838025
80460	206454	Coal	2731.667838025
80460	116905	Coal	2731.667838025
80460	116985	Coal	2731.667838025
80460	206458	Coal	2731.667838025
80460	116989	Coal	2731.667838025
80460	206462	Coal	2731.667838025
80461	116993	Coal	4766.17110729
80461	206466	Coal	4766.17110729
80461	161517	Coal	4766.17110729
80461	116997	Coal	4766.17110729
80461	206470	Coal	4766.17110729
80461	161645	Coal	4766.17110729
80461	161513	Coal	4766.17110729
80461	116909	Coal	4766.17110729
80461	161641	Coal	4766.17110729
80461	251506	Coal	4766.17110729
80461	251286	Coal	4766.17110729
80461	161497	Coal	4766.17110729
80461	71065	Coal	4766.17110729
80461	251290	Coal	4766.17110729
80461	71069	Coal	4766.17110729
80461	251294	Coal	4766.17110729
80461	71073	Coal	4766.17110729
80461	251298	Coal	4766.17110729
80461	71077	Coal	4766.17110729
80461	251302	Coal	4766.17110729
80461	161649	Coal	4766.17110729
80461	71081	Coal	4766.17110729
80461	71085	Coal	4766.171107290007
80461	161501	Coal	4766.17110729
80461	116913	Coal	4766.17110729
80461	116917	Coal	4766.171107289998
80461	116921	Coal	4766.17110729
80461	116925	Coal	4766.17110729
80461	161653	Coal	4766.17110729
80461	251510	Coal	4766.17110729
80461	161505	Coal	4766.17110729
80461	251282	Coal	4766.17110729
80461	206162	Coal	4766.17110729
80461	251514	Coal	4766.17110729
80461	206166	Coal	4766.17110729
80461	161657	Coal	4766.17110729
80461	70873	Coal	4766.17110729
80461	206170	Coal	4766.17110729
80461	70877	Coal	4766.17110729
80461	206174	Coal	4766.17110729
80461	161509	Coal	4766.17110729
80461	70881	Coal	4766.17110729
80461	206178	Coal	4766.17110729
