GENERATION_PROJECT	PERIOD	gen_tech	gen_load_zone	gen_energy_source	GenCapacity	GenCapitalCosts	GenFixedOMCosts
80451	2016	Coal_Steam_Turbine_EP	Henan	Coal	660	3.97533e+07	5.28e+06
80451	2021	Coal_Steam_Turbine_EP	Henan	Coal	660	3.97533e+07	5.28e+06
80451	2026	Coal_Steam_Turbine_EP	Henan	Coal	660	3.97533e+07	5.28e+06
80451	2031	Coal_Steam_Turbine_EP	Henan	Coal	660	3.97533e+07	5.28e+06
80451	2036	Coal_Steam_Turbine_EP	Henan	Coal	660	3.97533e+07	5.28e+06
80452	2016	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80452	2021	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80452	2026	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80452	2031	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80452	2036	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80453	2016	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80453	2021	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80453	2026	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80453	2031	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80453	2036	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80454	2016	Coal_Steam_Turbine_EP	Hubei	Coal	330	1.98767e+07	2.64e+06
80454	2021	Coal_Steam_Turbine_EP	Hubei	Coal	330	1.98767e+07	2.64e+06
80454	2026	Coal_Steam_Turbine_EP	Hubei	Coal	330	1.98767e+07	2.64e+06
80454	2031	Coal_Steam_Turbine_EP	Hubei	Coal	330	1.98767e+07	2.64e+06
80454	2036	Coal_Steam_Turbine_EP	Hubei	Coal	330	1.98767e+07	2.64e+06
80455	2016	Coal_Steam_Turbine_EP	Shandong	Coal	330	1.98767e+07	2.64e+06
80455	2021	Coal_Steam_Turbine_EP	Shandong	Coal	330	1.98767e+07	2.64e+06
80455	2026	Coal_Steam_Turbine_EP	Shandong	Coal	330	1.98767e+07	2.64e+06
80455	2031	Coal_Steam_Turbine_EP	Shandong	Coal	330	1.98767e+07	2.64e+06
80455	2036	Coal_Steam_Turbine_EP	Shandong	Coal	330	1.98767e+07	2.64e+06
80456	2016	Coal_Steam_Turbine_EP	Shandong	Coal	330	1.98767e+07	2.64e+06
80456	2021	Coal_Steam_Turbine_EP	Shandong	Coal	330	1.98767e+07	2.64e+06
80456	2026	Coal_Steam_Turbine_EP	Shandong	Coal	330	1.98767e+07	2.64e+06
80456	2031	Coal_Steam_Turbine_EP	Shandong	Coal	330	1.98767e+07	2.64e+06
80456	2036	Coal_Steam_Turbine_EP	Shandong	Coal	330	1.98767e+07	2.64e+06
80457	2016	Coal_Steam_Turbine_EP	Ningxia	Coal	330	1.98767e+07	2.64e+06
80457	2021	Coal_Steam_Turbine_EP	Ningxia	Coal	330	1.98767e+07	2.64e+06
80457	2026	Coal_Steam_Turbine_EP	Ningxia	Coal	330	1.98767e+07	2.64e+06
80457	2031	Coal_Steam_Turbine_EP	Ningxia	Coal	330	1.98767e+07	2.64e+06
80457	2036	Coal_Steam_Turbine_EP	Ningxia	Coal	330	1.98767e+07	2.64e+06
80458	2016	Coal_Steam_Turbine_EP	Ningxia	Coal	330	1.98767e+07	2.64e+06
80458	2021	Coal_Steam_Turbine_EP	Ningxia	Coal	330	1.98767e+07	2.64e+06
80458	2026	Coal_Steam_Turbine_EP	Ningxia	Coal	330	1.98767e+07	2.64e+06
80458	2031	Coal_Steam_Turbine_EP	Ningxia	Coal	330	1.98767e+07	2.64e+06
80458	2036	Coal_Steam_Turbine_EP	Ningxia	Coal	330	1.98767e+07	2.64e+06
80459	2016	Coal_Steam_Turbine_EP	Jilin	Coal	350	2.10813e+07	2.8e+06
80459	2021	Coal_Steam_Turbine_EP	Jilin	Coal	350	2.10813e+07	2.8e+06
80459	2026	Coal_Steam_Turbine_EP	Jilin	Coal	350	2.10813e+07	2.8e+06
80459	2031	Coal_Steam_Turbine_EP	Jilin	Coal	350	2.10813e+07	2.8e+06
80459	2036	Coal_Steam_Turbine_EP	Jilin	Coal	350	2.10813e+07	2.8e+06
80460	2016	Coal_Steam_Turbine_EP	Jilin	Coal	350	2.10813e+07	2.8e+06
80460	2021	Coal_Steam_Turbine_EP	Jilin	Coal	350	2.10813e+07	2.8e+06
80460	2026	Coal_Steam_Turbine_EP	Jilin	Coal	350	2.10813e+07	2.8e+06
80460	2031	Coal_Steam_Turbine_EP	Jilin	Coal	350	2.10813e+07	2.8e+06
80460	2036	Coal_Steam_Turbine_EP	Jilin	Coal	350	2.10813e+07	2.8e+06
80461	2016	Coal_Steam_Turbine_EP	Anhui	Coal	600	3.61394e+07	4.8e+06
80461	2021	Coal_Steam_Turbine_EP	Anhui	Coal	600	3.61394e+07	4.8e+06
80461	2026	Coal_Steam_Turbine_EP	Anhui	Coal	600	3.61394e+07	4.8e+06
80461	2031	Coal_Steam_Turbine_EP	Anhui	Coal	600	3.61394e+07	4.8e+06
80461	2036	Coal_Steam_Turbine_EP	Anhui	Coal	600	3.61394e+07	4.8e+06
80462	2016	Coal_Steam_Turbine_EP	Anhui	Coal	600	3.61394e+07	4.8e+06
80462	2021	Coal_Steam_Turbine_EP	Anhui	Coal	600	3.61394e+07	4.8e+06
80462	2026	Coal_Steam_Turbine_EP	Anhui	Coal	600	3.61394e+07	4.8e+06
80462	2031	Coal_Steam_Turbine_EP	Anhui	Coal	600	3.61394e+07	4.8e+06
80462	2036	Coal_Steam_Turbine_EP	Anhui	Coal	600	3.61394e+07	4.8e+06
80463	2016	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80463	2021	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80463	2026	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80463	2031	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80463	2036	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80464	2016	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80464	2021	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80464	2026	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80464	2031	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80464	2036	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80465	2016	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80465	2021	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80465	2026	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80465	2031	Coal_Steam_Turbine_EP	Liaoning	Coal	0	0	0
80465	2036	Coal_Steam_Turbine_EP	Liaoning	Coal	0	0	0
80466	2016	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80466	2021	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80466	2026	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80466	2031	Coal_Steam_Turbine_EP	Liaoning	Coal	0	0	0
80466	2036	Coal_Steam_Turbine_EP	Liaoning	Coal	0	0	0
80467	2016	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80467	2021	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80467	2026	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80467	2031	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80467	2036	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80468	2016	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80468	2021	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80468	2026	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80468	2031	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80468	2036	Coal_Steam_Turbine_EP	Liaoning	Coal	350	2.10813e+07	2.8e+06
80469	2016	Coal_Steam_Turbine_EP	Shandong	Coal	700	4.21626e+07	5.6e+06
80469	2021	Coal_Steam_Turbine_EP	Shandong	Coal	700	4.21626e+07	5.6e+06
80469	2026	Coal_Steam_Turbine_EP	Shandong	Coal	700	4.21626e+07	5.6e+06
80469	2031	Coal_Steam_Turbine_EP	Shandong	Coal	700	4.21626e+07	5.6e+06
80469	2036	Coal_Steam_Turbine_EP	Shandong	Coal	700	4.21626e+07	5.6e+06
80470	2016	Coal_Steam_Turbine_EP	Shandong	Coal	700	4.21626e+07	5.6e+06
80470	2021	Coal_Steam_Turbine_EP	Shandong	Coal	700	4.21626e+07	5.6e+06
80470	2026	Coal_Steam_Turbine_EP	Shandong	Coal	700	4.21626e+07	5.6e+06
80470	2031	Coal_Steam_Turbine_EP	Shandong	Coal	700	4.21626e+07	5.6e+06
80470	2036	Coal_Steam_Turbine_EP	Shandong	Coal	700	4.21626e+07	5.6e+06
80471	2016	Coal_Steam_Turbine_EP	Shandong	Coal	320	1.92743e+07	2.56e+06
80471	2021	Coal_Steam_Turbine_EP	Shandong	Coal	320	1.92743e+07	2.56e+06
80471	2026	Coal_Steam_Turbine_EP	Shandong	Coal	320	1.92743e+07	2.56e+06
80471	2031	Coal_Steam_Turbine_EP	Shandong	Coal	320	1.92743e+07	2.56e+06
80471	2036	Coal_Steam_Turbine_EP	Shandong	Coal	0	0	0
80472	2016	Coal_Steam_Turbine_EP	Shandong	Coal	300	1.80697e+07	2.4e+06
80472	2021	Coal_Steam_Turbine_EP	Shandong	Coal	300	1.80697e+07	2.4e+06
80472	2026	Coal_Steam_Turbine_EP	Shandong	Coal	300	1.80697e+07	2.4e+06
80472	2031	Coal_Steam_Turbine_EP	Shandong	Coal	300	1.80697e+07	2.4e+06
80472	2036	Coal_Steam_Turbine_EP	Shandong	Coal	0	0	0
80473	2016	Coal_Steam_Turbine_EP	Shandong	Coal	320	1.92743e+07	2.56e+06
80473	2021	Coal_Steam_Turbine_EP	Shandong	Coal	320	1.92743e+07	2.56e+06
80473	2026	Coal_Steam_Turbine_EP	Shandong	Coal	320	1.92743e+07	2.56e+06
80473	2031	Coal_Steam_Turbine_EP	Shandong	Coal	0	0	0
80473	2036	Coal_Steam_Turbine_EP	Shandong	Coal	0	0	0
80474	2016	Coal_Steam_Turbine_EP	Shandong	Coal	330	1.98767e+07	2.64e+06
80474	2021	Coal_Steam_Turbine_EP	Shandong	Coal	330	1.98767e+07	2.64e+06
80474	2026	Coal_Steam_Turbine_EP	Shandong	Coal	330	1.98767e+07	2.64e+06
80474	2031	Coal_Steam_Turbine_EP	Shandong	Coal	0	0	0
80474	2036	Coal_Steam_Turbine_EP	Shandong	Coal	0	0	0
80475	2016	Coal_Steam_Turbine_EP	Fujian	Coal	660	3.97533e+07	5.28e+06
80475	2021	Coal_Steam_Turbine_EP	Fujian	Coal	660	3.97533e+07	5.28e+06
80475	2026	Coal_Steam_Turbine_EP	Fujian	Coal	660	3.97533e+07	5.28e+06
80475	2031	Coal_Steam_Turbine_EP	Fujian	Coal	660	3.97533e+07	5.28e+06
80475	2036	Coal_Steam_Turbine_EP	Fujian	Coal	660	3.97533e+07	5.28e+06
80476	2016	Coal_Steam_Turbine_EP	Fujian	Coal	660	3.97533e+07	5.28e+06
80476	2021	Coal_Steam_Turbine_EP	Fujian	Coal	660	3.97533e+07	5.28e+06
80476	2026	Coal_Steam_Turbine_EP	Fujian	Coal	660	3.97533e+07	5.28e+06
80476	2031	Coal_Steam_Turbine_EP	Fujian	Coal	660	3.97533e+07	5.28e+06
80476	2036	Coal_Steam_Turbine_EP	Fujian	Coal	660	3.97533e+07	5.28e+06
80477	2016	Coal_Steam_Turbine_EP	Fujian	Coal	350	2.10813e+07	2.8e+06
80477	2021	Coal_Steam_Turbine_EP	Fujian	Coal	350	2.10813e+07	2.8e+06
80477	2026	Coal_Steam_Turbine_EP	Fujian	Coal	350	2.10813e+07	2.8e+06
80477	2031	Coal_Steam_Turbine_EP	Fujian	Coal	350	2.10813e+07	2.8e+06
80477	2036	Coal_Steam_Turbine_EP	Fujian	Coal	350	2.10813e+07	2.8e+06
80478	2016	Coal_Steam_Turbine_EP	Fujian	Coal	350	2.10813e+07	2.8e+06
80478	2021	Coal_Steam_Turbine_EP	Fujian	Coal	350	2.10813e+07	2.8e+06
80478	2026	Coal_Steam_Turbine_EP	Fujian	Coal	350	2.10813e+07	2.8e+06
80478	2031	Coal_Steam_Turbine_EP	Fujian	Coal	350	2.10813e+07	2.8e+06
80478	2036	Coal_Steam_Turbine_EP	Fujian	Coal	350	2.10813e+07	2.8e+06
80479	2016	Coal_Steam_Turbine_EP	Fujian	Coal	350	2.10813e+07	2.8e+06
80479	2021	Coal_Steam_Turbine_EP	Fujian	Coal	350	2.10813e+07	2.8e+06
80479	2026	Coal_Steam_Turbine_EP	Fujian	Coal	350	2.10813e+07	2.8e+06
80479	2031	Coal_Steam_Turbine_EP	Fujian	Coal	0	0	0
80479	2036	Coal_Steam_Turbine_EP	Fujian	Coal	0	0	0
80480	2016	Coal_Steam_Turbine_EP	Fujian	Coal	350	2.10813e+07	2.8e+06
80480	2021	Coal_Steam_Turbine_EP	Fujian	Coal	350	2.10813e+07	2.8e+06
80480	2026	Coal_Steam_Turbine_EP	Fujian	Coal	350	2.10813e+07	2.8e+06
80480	2031	Coal_Steam_Turbine_EP	Fujian	Coal	0	0	0
80480	2036	Coal_Steam_Turbine_EP	Fujian	Coal	0	0	0
80481	2016	Coal_Steam_Turbine_EP	Guangdong	Coal	1000	6.02323e+07	8e+06
80481	2021	Coal_Steam_Turbine_EP	Guangdong	Coal	1000	6.02323e+07	8e+06
80481	2026	Coal_Steam_Turbine_EP	Guangdong	Coal	1000	6.02323e+07	8e+06
80481	2031	Coal_Steam_Turbine_EP	Guangdong	Coal	1000	6.02323e+07	8e+06
80481	2036	Coal_Steam_Turbine_EP	Guangdong	Coal	1000	6.02323e+07	8e+06
80482	2016	Coal_Steam_Turbine_EP	Guangdong	Coal	1000	6.02323e+07	8e+06
80482	2021	Coal_Steam_Turbine_EP	Guangdong	Coal	1000	6.02323e+07	8e+06
80482	2026	Coal_Steam_Turbine_EP	Guangdong	Coal	1000	6.02323e+07	8e+06
80482	2031	Coal_Steam_Turbine_EP	Guangdong	Coal	1000	6.02323e+07	8e+06
80482	2036	Coal_Steam_Turbine_EP	Guangdong	Coal	1000	6.02323e+07	8e+06
80483	2016	Coal_Steam_Turbine_EP	Hainan	Coal	350	2.10813e+07	2.8e+06
80483	2021	Coal_Steam_Turbine_EP	Hainan	Coal	350	2.10813e+07	2.8e+06
80483	2026	Coal_Steam_Turbine_EP	Hainan	Coal	350	2.10813e+07	2.8e+06
80483	2031	Coal_Steam_Turbine_EP	Hainan	Coal	350	2.10813e+07	2.8e+06
80483	2036	Coal_Steam_Turbine_EP	Hainan	Coal	350	2.10813e+07	2.8e+06
80484	2016	Coal_Steam_Turbine_EP	Hainan	Coal	350	2.10813e+07	2.8e+06
80484	2021	Coal_Steam_Turbine_EP	Hainan	Coal	350	2.10813e+07	2.8e+06
80484	2026	Coal_Steam_Turbine_EP	Hainan	Coal	350	2.10813e+07	2.8e+06
80484	2031	Coal_Steam_Turbine_EP	Hainan	Coal	350	2.10813e+07	2.8e+06
80484	2036	Coal_Steam_Turbine_EP	Hainan	Coal	350	2.10813e+07	2.8e+06
80485	2016	Coal_Steam_Turbine_EP	Hainan	Coal	330	1.98767e+07	2.64e+06
80485	2021	Coal_Steam_Turbine_EP	Hainan	Coal	330	1.98767e+07	2.64e+06
80485	2026	Coal_Steam_Turbine_EP	Hainan	Coal	330	1.98767e+07	2.64e+06
80485	2031	Coal_Steam_Turbine_EP	Hainan	Coal	330	1.98767e+07	2.64e+06
80485	2036	Coal_Steam_Turbine_EP	Hainan	Coal	330	1.98767e+07	2.64e+06
80486	2016	Coal_Steam_Turbine_EP	Hainan	Coal	330	1.98767e+07	2.64e+06
80486	2021	Coal_Steam_Turbine_EP	Hainan	Coal	330	1.98767e+07	2.64e+06
80486	2026	Coal_Steam_Turbine_EP	Hainan	Coal	330	1.98767e+07	2.64e+06
80486	2031	Coal_Steam_Turbine_EP	Hainan	Coal	330	1.98767e+07	2.64e+06
80486	2036	Coal_Steam_Turbine_EP	Hainan	Coal	330	1.98767e+07	2.64e+06
80487	2016	Coal_Steam_Turbine_EP	Hebei	Coal	660	3.97533e+07	5.28e+06
80487	2021	Coal_Steam_Turbine_EP	Hebei	Coal	660	3.97533e+07	5.28e+06
80487	2026	Coal_Steam_Turbine_EP	Hebei	Coal	660	3.97533e+07	5.28e+06
80487	2031	Coal_Steam_Turbine_EP	Hebei	Coal	660	3.97533e+07	5.28e+06
80487	2036	Coal_Steam_Turbine_EP	Hebei	Coal	660	3.97533e+07	5.28e+06
80488	2016	Coal_Steam_Turbine_EP	Hebei	Coal	660	3.97533e+07	5.28e+06
80488	2021	Coal_Steam_Turbine_EP	Hebei	Coal	660	3.97533e+07	5.28e+06
80488	2026	Coal_Steam_Turbine_EP	Hebei	Coal	660	3.97533e+07	5.28e+06
80488	2031	Coal_Steam_Turbine_EP	Hebei	Coal	660	3.97533e+07	5.28e+06
80488	2036	Coal_Steam_Turbine_EP	Hebei	Coal	660	3.97533e+07	5.28e+06
80489	2016	Coal_Steam_Turbine_EP	Hebei	Coal	350	2.10813e+07	2.8e+06
80489	2021	Coal_Steam_Turbine_EP	Hebei	Coal	350	2.10813e+07	2.8e+06
80489	2026	Coal_Steam_Turbine_EP	Hebei	Coal	350	2.10813e+07	2.8e+06
80489	2031	Coal_Steam_Turbine_EP	Hebei	Coal	0	0	0
80489	2036	Coal_Steam_Turbine_EP	Hebei	Coal	0	0	0
80490	2016	Coal_Steam_Turbine_EP	Hebei	Coal	350	2.10813e+07	2.8e+06
80490	2021	Coal_Steam_Turbine_EP	Hebei	Coal	350	2.10813e+07	2.8e+06
80490	2026	Coal_Steam_Turbine_EP	Hebei	Coal	350	2.10813e+07	2.8e+06
80490	2031	Coal_Steam_Turbine_EP	Hebei	Coal	0	0	0
80490	2036	Coal_Steam_Turbine_EP	Hebei	Coal	0	0	0
80491	2016	Coal_Steam_Turbine_EP	Hebei	Coal	600	3.61394e+07	4.8e+06
80491	2021	Coal_Steam_Turbine_EP	Hebei	Coal	600	3.61394e+07	4.8e+06
80491	2026	Coal_Steam_Turbine_EP	Hebei	Coal	600	3.61394e+07	4.8e+06
80491	2031	Coal_Steam_Turbine_EP	Hebei	Coal	600	3.61394e+07	4.8e+06
80491	2036	Coal_Steam_Turbine_EP	Hebei	Coal	600	3.61394e+07	4.8e+06
80492	2016	Coal_Steam_Turbine_EP	Hebei	Coal	600	3.61394e+07	4.8e+06
80492	2021	Coal_Steam_Turbine_EP	Hebei	Coal	600	3.61394e+07	4.8e+06
80492	2026	Coal_Steam_Turbine_EP	Hebei	Coal	600	3.61394e+07	4.8e+06
80492	2031	Coal_Steam_Turbine_EP	Hebei	Coal	600	3.61394e+07	4.8e+06
80492	2036	Coal_Steam_Turbine_EP	Hebei	Coal	600	3.61394e+07	4.8e+06
80493	2016	Coal_Steam_Turbine_EP	Hebei	Coal	300	1.80697e+07	2.4e+06
80493	2021	Coal_Steam_Turbine_EP	Hebei	Coal	300	1.80697e+07	2.4e+06
80493	2026	Coal_Steam_Turbine_EP	Hebei	Coal	300	1.80697e+07	2.4e+06
80493	2031	Coal_Steam_Turbine_EP	Hebei	Coal	300	1.80697e+07	2.4e+06
80493	2036	Coal_Steam_Turbine_EP	Hebei	Coal	300	1.80697e+07	2.4e+06
80494	2016	Coal_Steam_Turbine_EP	Hebei	Coal	300	1.80697e+07	2.4e+06
80494	2021	Coal_Steam_Turbine_EP	Hebei	Coal	300	1.80697e+07	2.4e+06
80494	2026	Coal_Steam_Turbine_EP	Hebei	Coal	300	1.80697e+07	2.4e+06
80494	2031	Coal_Steam_Turbine_EP	Hebei	Coal	300	1.80697e+07	2.4e+06
80494	2036	Coal_Steam_Turbine_EP	Hebei	Coal	300	1.80697e+07	2.4e+06
80495	2016	Coal_Steam_Turbine_EP	Henan	Coal	1000	6.02323e+07	8e+06
80495	2021	Coal_Steam_Turbine_EP	Henan	Coal	1000	6.02323e+07	8e+06
80495	2026	Coal_Steam_Turbine_EP	Henan	Coal	1000	6.02323e+07	8e+06
80495	2031	Coal_Steam_Turbine_EP	Henan	Coal	1000	6.02323e+07	8e+06
80495	2036	Coal_Steam_Turbine_EP	Henan	Coal	1000	6.02323e+07	8e+06
80496	2016	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80496	2021	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80496	2026	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80496	2031	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80496	2036	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80497	2016	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80497	2021	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80497	2026	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80497	2031	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80497	2036	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80498	2016	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80498	2021	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80498	2026	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80498	2031	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80498	2036	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80499	2016	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80499	2021	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80499	2026	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80499	2031	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80499	2036	Coal_Steam_Turbine_EP	Henan	Coal	600	3.61394e+07	4.8e+06
80500	2016	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80500	2021	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80500	2026	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80500	2031	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80500	2036	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80501	2016	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80501	2021	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80501	2026	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80501	2031	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80501	2036	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80502	2016	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80502	2021	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80502	2026	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80502	2031	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80502	2036	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80503	2016	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80503	2021	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80503	2026	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80503	2031	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80503	2036	Coal_Steam_Turbine_EP	Jiangsu	Coal	330	1.98767e+07	2.64e+06
80504	2016	Coal_Steam_Turbine_EP	Hunan	Coal	300	1.80697e+07	2.4e+06
80504	2021	Coal_Steam_Turbine_EP	Hunan	Coal	300	1.80697e+07	2.4e+06
80504	2026	Coal_Steam_Turbine_EP	Hunan	Coal	300	1.80697e+07	2.4e+06
80504	2031	Coal_Steam_Turbine_EP	Hunan	Coal	300	1.80697e+07	2.4e+06
80504	2036	Coal_Steam_Turbine_EP	Hunan	Coal	300	1.80697e+07	2.4e+06
80505	2016	Coal_Steam_Turbine_EP	Hunan	Coal	300	1.80697e+07	2.4e+06
80505	2021	Coal_Steam_Turbine_EP	Hunan	Coal	300	1.80697e+07	2.4e+06
80505	2026	Coal_Steam_Turbine_EP	Hunan	Coal	300	1.80697e+07	2.4e+06
80505	2031	Coal_Steam_Turbine_EP	Hunan	Coal	300	1.80697e+07	2.4e+06
80505	2036	Coal_Steam_Turbine_EP	Hunan	Coal	300	1.80697e+07	2.4e+06
80506	2016	Coal_Steam_Turbine_EP	Hunan	Coal	600	3.61394e+07	4.8e+06
80506	2021	Coal_Steam_Turbine_EP	Hunan	Coal	600	3.61394e+07	4.8e+06
80506	2026	Coal_Steam_Turbine_EP	Hunan	Coal	600	3.61394e+07	4.8e+06
80506	2031	Coal_Steam_Turbine_EP	Hunan	Coal	600	3.61394e+07	4.8e+06
80506	2036	Coal_Steam_Turbine_EP	Hunan	Coal	600	3.61394e+07	4.8e+06
80507	2016	Coal_Steam_Turbine_EP	Hunan	Coal	600	3.61394e+07	4.8e+06
80507	2021	Coal_Steam_Turbine_EP	Hunan	Coal	600	3.61394e+07	4.8e+06
80507	2026	Coal_Steam_Turbine_EP	Hunan	Coal	600	3.61394e+07	4.8e+06
80507	2031	Coal_Steam_Turbine_EP	Hunan	Coal	600	3.61394e+07	4.8e+06
80507	2036	Coal_Steam_Turbine_EP	Hunan	Coal	600	3.61394e+07	4.8e+06
80508	2016	Coal_Steam_Turbine_EP	Hunan	Coal	363	2.18643e+07	2.904e+06
80508	2021	Coal_Steam_Turbine_EP	Hunan	Coal	363	2.18643e+07	2.904e+06
80508	2026	Coal_Steam_Turbine_EP	Hunan	Coal	363	2.18643e+07	2.904e+06
80508	2031	Coal_Steam_Turbine_EP	Hunan	Coal	0	0	0
80508	2036	Coal_Steam_Turbine_EP	Hunan	Coal	0	0	0
80509	2016	Coal_Steam_Turbine_EP	Hunan	Coal	363	2.18643e+07	2.904e+06
80509	2021	Coal_Steam_Turbine_EP	Hunan	Coal	363	2.18643e+07	2.904e+06
80509	2026	Coal_Steam_Turbine_EP	Hunan	Coal	363	2.18643e+07	2.904e+06
