TRANS_TIMEPOINTS_1	TRANS_TIMEPOINTS_2	TRANS_TIMEPOINTS_3	DispatchTx
Guangxi	Guizhou	251290	17.741005759997734
Guangxi	Guizhou	251294	0.0
Guangxi	Guizhou	251298	0.0
Guangxi	Guizhou	251302	0.0
Guangxi	Guizhou	251498	0.0
Guangxi	Guizhou	251502	0.0
Guangxi	Guizhou	251506	0.0
Guangxi	Guizhou	251510	0.0
Guangxi	Guizhou	251514	0.0
Guangxi	Guizhou	251518	0.0
Chongqing	Guizhou	70873	0.0
Chongqing	Guizhou	70877	0.0
Chongqing	Guizhou	70881	0.0
Chongqing	Guizhou	70885	0.0
Chongqing	Guizhou	70889	0.0
Chongqing	Guizhou	70893	0.0
Chongqing	Guizhou	71065	0.0
Chongqing	Guizhou	71069	0.0
Chongqing	Guizhou	71073	0.0
Chongqing	Guizhou	71077	0.0
Chongqing	Guizhou	71081	0.0
Chongqing	Guizhou	71085	0.0
Chongqing	Guizhou	116905	0.0
Chongqing	Guizhou	116909	0.0
Chongqing	Guizhou	116913	0.0
Chongqing	Guizhou	116917	0.0
Chongqing	Guizhou	116921	0.0
Chongqing	Guizhou	116925	0.0
Chongqing	Guizhou	116977	0.0
Chongqing	Guizhou	116981	0.0
Chongqing	Guizhou	116985	0.0
Chongqing	Guizhou	116989	0.0
Chongqing	Guizhou	116993	0.0
Chongqing	Guizhou	116997	0.0
Chongqing	Guizhou	161497	0.0
Chongqing	Guizhou	161501	0.0
Chongqing	Guizhou	161505	0.0
Chongqing	Guizhou	161509	2291.8356363050334
Chongqing	Guizhou	161513	0.0
Chongqing	Guizhou	161517	0.0
Chongqing	Guizhou	161641	0.0
Chongqing	Guizhou	161645	0.0
Chongqing	Guizhou	161649	0.0
Chongqing	Guizhou	161653	2284.592609771172
Chongqing	Guizhou	161657	722.4556609354731
Chongqing	Guizhou	161661	0.0
Chongqing	Guizhou	206162	0.0
Chongqing	Guizhou	206166	0.0
Chongqing	Guizhou	206170	0.0
Chongqing	Guizhou	206174	0.0
Chongqing	Guizhou	206178	0.0
Chongqing	Guizhou	206182	0.0
Chongqing	Guizhou	206450	0.0
Chongqing	Guizhou	206454	0.0
Chongqing	Guizhou	206458	0.0
Chongqing	Guizhou	206462	0.0
Chongqing	Guizhou	206466	0.0
Chongqing	Guizhou	206470	0.0
Chongqing	Guizhou	251282	5489.720050143103
Chongqing	Guizhou	251286	0.0
Chongqing	Guizhou	251290	0.0
Chongqing	Guizhou	251294	4387.2030078216185
Chongqing	Guizhou	251298	4651.348280389466
Chongqing	Guizhou	251302	7500.0
Chongqing	Guizhou	251498	6690.330085223738
Chongqing	Guizhou	251502	242.00715645965658
Chongqing	Guizhou	251506	0.0
Chongqing	Guizhou	251510	5921.6340227484
Chongqing	Guizhou	251514	0.0
Chongqing	Guizhou	251518	7500.0
Zhejiang	Ningxia	70873	0.0
Zhejiang	Ningxia	70877	0.0
Zhejiang	Ningxia	70881	0.0
Zhejiang	Ningxia	70885	0.0
Zhejiang	Ningxia	70889	0.0
Zhejiang	Ningxia	70893	0.0
Zhejiang	Ningxia	71065	0.0
Zhejiang	Ningxia	71069	0.0
Zhejiang	Ningxia	71073	0.0
Zhejiang	Ningxia	71077	0.0
Zhejiang	Ningxia	71081	0.0
Zhejiang	Ningxia	71085	0.0
Zhejiang	Ningxia	116905	0.0
Zhejiang	Ningxia	116909	0.0
Zhejiang	Ningxia	116913	0.0
Zhejiang	Ningxia	116917	0.0
Zhejiang	Ningxia	116921	0.0
Zhejiang	Ningxia	116925	0.0
Zhejiang	Ningxia	116977	0.0
Zhejiang	Ningxia	116981	0.0
Zhejiang	Ningxia	116985	0.0
Zhejiang	Ningxia	116989	0.0
Zhejiang	Ningxia	116993	0.0
Zhejiang	Ningxia	116997	0.0
Zhejiang	Ningxia	161497	0.0
Zhejiang	Ningxia	161501	0.0
Zhejiang	Ningxia	161505	0.0
Zhejiang	Ningxia	161509	0.0
Zhejiang	Ningxia	161513	0.0
Zhejiang	Ningxia	161517	0.0
Zhejiang	Ningxia	161641	0.0
Zhejiang	Ningxia	161645	0.0
Zhejiang	Ningxia	161649	0.0
Zhejiang	Ningxia	161653	0.0
Zhejiang	Ningxia	161657	0.0
Zhejiang	Ningxia	161661	0.0
Zhejiang	Ningxia	206162	0.0
Zhejiang	Ningxia	206166	0.0
Zhejiang	Ningxia	206170	0.0
Zhejiang	Ningxia	206174	0.0
Zhejiang	Ningxia	206178	0.0
Zhejiang	Ningxia	206182	0.0
Zhejiang	Ningxia	206450	0.0
Zhejiang	Ningxia	206454	0.0
Zhejiang	Ningxia	206458	0.0
Zhejiang	Ningxia	206462	0.0
Zhejiang	Ningxia	206466	0.0
Zhejiang	Ningxia	206470	0.0
Zhejiang	Ningxia	251282	0.0
Zhejiang	Ningxia	251286	0.0
Zhejiang	Ningxia	251290	0.0
Zhejiang	Ningxia	251294	7200.0
Zhejiang	Ningxia	251298	7200.0
Zhejiang	Ningxia	251302	7200.0
Zhejiang	Ningxia	251498	0.0
Zhejiang	Ningxia	251502	0.0
Zhejiang	Ningxia	251506	0.0
Zhejiang	Ningxia	251510	0.0
Zhejiang	Ningxia	251514	0.0
Zhejiang	Ningxia	251518	0.0
Ningxia	Shaanxi	70873	0.0
Ningxia	Shaanxi	70877	0.0
Ningxia	Shaanxi	70881	0.0
Ningxia	Shaanxi	70885	0.0
Ningxia	Shaanxi	70889	0.0
Ningxia	Shaanxi	70893	0.0
Ningxia	Shaanxi	71065	0.0
Ningxia	Shaanxi	71069	0.0
Ningxia	Shaanxi	71073	0.0
Ningxia	Shaanxi	71077	0.0
Ningxia	Shaanxi	71081	0.0
Ningxia	Shaanxi	71085	0.0
Ningxia	Shaanxi	116905	0.0
Ningxia	Shaanxi	116909	0.0
Ningxia	Shaanxi	116913	0.0
Ningxia	Shaanxi	116917	0.0
Ningxia	Shaanxi	116921	0.0
Ningxia	Shaanxi	116925	0.0
Ningxia	Shaanxi	116977	0.0
Ningxia	Shaanxi	116981	0.0
Ningxia	Shaanxi	116985	0.0
Ningxia	Shaanxi	116989	0.0
Ningxia	Shaanxi	116993	0.0
Ningxia	Shaanxi	116997	0.0
Ningxia	Shaanxi	161497	0.0
Ningxia	Shaanxi	161501	0.0
Ningxia	Shaanxi	161505	0.0
Ningxia	Shaanxi	161509	0.0
Ningxia	Shaanxi	161513	435.72418820005987
Ningxia	Shaanxi	161517	0.0
Ningxia	Shaanxi	161641	0.0
Ningxia	Shaanxi	161645	0.0
Ningxia	Shaanxi	161649	0.0
Ningxia	Shaanxi	161653	0.0
Ningxia	Shaanxi	161657	57.72456345606224
Ningxia	Shaanxi	161661	0.0
Ningxia	Shaanxi	206162	0.0
Ningxia	Shaanxi	206166	0.0
Ningxia	Shaanxi	206170	0.0
Ningxia	Shaanxi	206174	0.0
Ningxia	Shaanxi	206178	0.0
Ningxia	Shaanxi	206182	0.0
Ningxia	Shaanxi	206450	0.0
Ningxia	Shaanxi	206454	0.0
Ningxia	Shaanxi	206458	0.0
Ningxia	Shaanxi	206462	0.0
Ningxia	Shaanxi	206466	0.0
Ningxia	Shaanxi	206470	0.0
Ningxia	Shaanxi	251282	0.0
Ningxia	Shaanxi	251286	0.0
Ningxia	Shaanxi	251290	0.0
Ningxia	Shaanxi	251294	0.0
Ningxia	Shaanxi	251298	0.0
Ningxia	Shaanxi	251302	0.0
Ningxia	Shaanxi	251498	0.0
Ningxia	Shaanxi	251502	0.0
Ningxia	Shaanxi	251506	0.0
Ningxia	Shaanxi	251510	0.0
Ningxia	Shaanxi	251514	0.0
Ningxia	Shaanxi	251518	0.0
Qinghai	Tibet	70873	0.0
Qinghai	Tibet	70877	0.0
Qinghai	Tibet	70881	0.0
Qinghai	Tibet	70885	0.0
Qinghai	Tibet	70889	0.0
Qinghai	Tibet	70893	0.0
Qinghai	Tibet	71065	0.0
Qinghai	Tibet	71069	0.0
Qinghai	Tibet	71073	0.0
Qinghai	Tibet	71077	0.0
Qinghai	Tibet	71081	0.0
Qinghai	Tibet	71085	0.0
Qinghai	Tibet	116905	0.0
Qinghai	Tibet	116909	0.0
Qinghai	Tibet	116913	0.0
Qinghai	Tibet	116917	0.0
Qinghai	Tibet	116921	0.0
Qinghai	Tibet	116925	0.0
Qinghai	Tibet	116977	0.0
Qinghai	Tibet	116981	0.0
Qinghai	Tibet	116985	0.0
Qinghai	Tibet	116989	0.0
Qinghai	Tibet	116993	0.0
Qinghai	Tibet	116997	0.0
Qinghai	Tibet	161497	0.0
Qinghai	Tibet	161501	0.0
Qinghai	Tibet	161505	0.0
Qinghai	Tibet	161509	0.0
Qinghai	Tibet	161513	0.0
Qinghai	Tibet	161517	0.0
Qinghai	Tibet	161641	0.0
Qinghai	Tibet	161645	0.0
Qinghai	Tibet	161649	0.0
Qinghai	Tibet	161653	0.0
Qinghai	Tibet	161657	0.0
Qinghai	Tibet	161661	0.0
Qinghai	Tibet	206162	0.0
Qinghai	Tibet	206166	0.0
Qinghai	Tibet	206170	0.0
Qinghai	Tibet	206174	0.0
Qinghai	Tibet	206178	0.0
Qinghai	Tibet	206182	0.0
Qinghai	Tibet	206450	0.0
Qinghai	Tibet	206454	0.0
Qinghai	Tibet	206458	0.0
Qinghai	Tibet	206462	0.0
Qinghai	Tibet	206466	0.0
Qinghai	Tibet	206470	0.0
Qinghai	Tibet	251282	0.0
Qinghai	Tibet	251286	0.0
Qinghai	Tibet	251290	0.0
Qinghai	Tibet	251294	0.0
Qinghai	Tibet	251298	0.0
Qinghai	Tibet	251302	0.0
Qinghai	Tibet	251498	0.0
Qinghai	Tibet	251502	0.0
Qinghai	Tibet	251506	0.0
Qinghai	Tibet	251510	0.0
Qinghai	Tibet	251514	0.0
Qinghai	Tibet	251518	0.0
Gansu	West_Inner_Mongolia	70873	0.0
Gansu	West_Inner_Mongolia	70877	0.0
Gansu	West_Inner_Mongolia	70881	0.0
Gansu	West_Inner_Mongolia	70885	0.0
Gansu	West_Inner_Mongolia	70889	0.0
Gansu	West_Inner_Mongolia	70893	0.0
Gansu	West_Inner_Mongolia	71065	0.0
Gansu	West_Inner_Mongolia	71069	0.0
Gansu	West_Inner_Mongolia	71073	0.0
Gansu	West_Inner_Mongolia	71077	0.0
Gansu	West_Inner_Mongolia	71081	0.0
Gansu	West_Inner_Mongolia	71085	0.0
Gansu	West_Inner_Mongolia	116905	0.0
Gansu	West_Inner_Mongolia	116909	0.0
Gansu	West_Inner_Mongolia	116913	0.0
Gansu	West_Inner_Mongolia	116917	0.0
Gansu	West_Inner_Mongolia	116921	0.0
Gansu	West_Inner_Mongolia	116925	0.0
Gansu	West_Inner_Mongolia	116977	0.0
Gansu	West_Inner_Mongolia	116981	0.0
Gansu	West_Inner_Mongolia	116985	0.0
Gansu	West_Inner_Mongolia	116989	0.0
Gansu	West_Inner_Mongolia	116993	0.0
Gansu	West_Inner_Mongolia	116997	0.0
Gansu	West_Inner_Mongolia	161497	0.0
Gansu	West_Inner_Mongolia	161501	0.0
Gansu	West_Inner_Mongolia	161505	0.0
Gansu	West_Inner_Mongolia	161509	0.0
Gansu	West_Inner_Mongolia	161513	0.0
Gansu	West_Inner_Mongolia	161517	0.0
Gansu	West_Inner_Mongolia	161641	0.0
Gansu	West_Inner_Mongolia	161645	0.0
Gansu	West_Inner_Mongolia	161649	0.0
Gansu	West_Inner_Mongolia	161653	0.0
Gansu	West_Inner_Mongolia	161657	0.0
Gansu	West_Inner_Mongolia	161661	0.0
Gansu	West_Inner_Mongolia	206162	0.0
Gansu	West_Inner_Mongolia	206166	0.0
Gansu	West_Inner_Mongolia	206170	0.0
Gansu	West_Inner_Mongolia	206174	0.0
Gansu	West_Inner_Mongolia	206178	0.0
Gansu	West_Inner_Mongolia	206182	0.0
Gansu	West_Inner_Mongolia	206450	0.0
Gansu	West_Inner_Mongolia	206454	0.0
Gansu	West_Inner_Mongolia	206458	0.0
Gansu	West_Inner_Mongolia	206462	0.0
Gansu	West_Inner_Mongolia	206466	0.0
Gansu	West_Inner_Mongolia	206470	0.0
Gansu	West_Inner_Mongolia	251282	0.0
Gansu	West_Inner_Mongolia	251286	0.0
Gansu	West_Inner_Mongolia	251290	0.0
Gansu	West_Inner_Mongolia	251294	0.0
Gansu	West_Inner_Mongolia	251298	0.0
Gansu	West_Inner_Mongolia	251302	0.0
Gansu	West_Inner_Mongolia	251498	0.0
Gansu	West_Inner_Mongolia	251502	0.0
Gansu	West_Inner_Mongolia	251506	0.0
Gansu	West_Inner_Mongolia	251510	0.0
Gansu	West_Inner_Mongolia	251514	0.0
Gansu	West_Inner_Mongolia	251518	0.0
Henan	Shaanxi	70873	0.0
Henan	Shaanxi	70877	0.0
Henan	Shaanxi	70881	0.0
Henan	Shaanxi	70885	0.0
Henan	Shaanxi	70889	0.0
Henan	Shaanxi	70893	0.0
Henan	Shaanxi	71065	0.0
Henan	Shaanxi	71069	0.0
Henan	Shaanxi	71073	0.0
Henan	Shaanxi	71077	0.0
Henan	Shaanxi	71081	0.0
Henan	Shaanxi	71085	0.0
Henan	Shaanxi	116905	0.0
Henan	Shaanxi	116909	0.0
Henan	Shaanxi	116913	0.0
Henan	Shaanxi	116917	0.0
Henan	Shaanxi	116921	0.0
Henan	Shaanxi	116925	0.0
Henan	Shaanxi	116977	0.0
Henan	Shaanxi	116981	0.0
Henan	Shaanxi	116985	0.0
Henan	Shaanxi	116989	0.0
Henan	Shaanxi	116993	0.0
Henan	Shaanxi	116997	0.0
Henan	Shaanxi	161497	0.0
Henan	Shaanxi	161501	0.0
Henan	Shaanxi	161505	0.0
Henan	Shaanxi	161509	0.0
Henan	Shaanxi	161513	0.0
Henan	Shaanxi	161517	0.0
Henan	Shaanxi	161641	0.0
Henan	Shaanxi	161645	0.0
Henan	Shaanxi	161649	0.0
Henan	Shaanxi	161653	0.0
Henan	Shaanxi	161657	0.0
Henan	Shaanxi	161661	0.0
Henan	Shaanxi	206162	3867.4429170819944
Henan	Shaanxi	206166	7245.115171663796
Henan	Shaanxi	206170	0.0
Henan	Shaanxi	206174	0.0
Henan	Shaanxi	206178	0.0
Henan	Shaanxi	206182	0.0
Henan	Shaanxi	206450	4495.674622107541
Henan	Shaanxi	206454	7245.1151716638105
Henan	Shaanxi	206458	0.0
Henan	Shaanxi	206462	0.0
Henan	Shaanxi	206466	0.0
Henan	Shaanxi	206470	0.0
Henan	Shaanxi	251282	2080.6007269663646
Henan	Shaanxi	251286	7162.56503578069
Henan	Shaanxi	251290	5412.11555445533
Henan	Shaanxi	251294	0.0
Henan	Shaanxi	251298	0.0
Henan	Shaanxi	251302	0.0
Henan	Shaanxi	251498	7443.192128397636
Henan	Shaanxi	251502	7500.0
Henan	Shaanxi	251506	7500.0
Henan	Shaanxi	251510	0.0
Henan	Shaanxi	251514	0.0
Henan	Shaanxi	251518	0.0
Qinghai	Xinjiang	70873	1682.9760008082371
Qinghai	Xinjiang	70877	515.6137829106074
Qinghai	Xinjiang	70881	1064.9606143998967
Qinghai	Xinjiang	70885	4051.87696586251
Qinghai	Xinjiang	70889	3133.795104558835
Qinghai	Xinjiang	70893	2886.6196957542243
Qinghai	Xinjiang	71065	1682.976000808235
Qinghai	Xinjiang	71069	515.6137829106093
Qinghai	Xinjiang	71073	1064.9606143998958
Qinghai	Xinjiang	71077	4051.8769658625056
Qinghai	Xinjiang	71081	3133.795104558836
Qinghai	Xinjiang	71085	2886.6196957542243
Qinghai	Xinjiang	116905	3791.087888260674
Qinghai	Xinjiang	116909	2354.866257084932
Qinghai	Xinjiang	116913	3030.7351436155272
Qinghai	Xinjiang	116917	3903.3368458860477
Qinghai	Xinjiang	116921	3863.813214172511
Qinghai	Xinjiang	116925	5098.251824632685
Qinghai	Xinjiang	116977	3791.0878882606758
Qinghai	Xinjiang	116981	2354.866257084934
Qinghai	Xinjiang	116985	3030.7351436155254
Qinghai	Xinjiang	116989	4892.467708597196
Qinghai	Xinjiang	116993	3863.8132141725155
Qinghai	Xinjiang	116997	5098.2518246326745
Qinghai	Xinjiang	161497	1255.4071489918651
Qinghai	Xinjiang	161501	6215.490675876314
Qinghai	Xinjiang	161505	0.0
Qinghai	Xinjiang	161509	0.0
Qinghai	Xinjiang	161513	0.0
Qinghai	Xinjiang	161517	0.0
Qinghai	Xinjiang	161641	3437.8172025188296
Qinghai	Xinjiang	161645	6215.49067587631
Qinghai	Xinjiang	161649	0.0
Qinghai	Xinjiang	161653	0.0
Qinghai	Xinjiang	161657	0.0
Qinghai	Xinjiang	161661	0.0
Qinghai	Xinjiang	206162	6760.29100763411
Qinghai	Xinjiang	206166	4555.247090201683
Qinghai	Xinjiang	206170	2127.819402120531
Qinghai	Xinjiang	206174	0.0
Qinghai	Xinjiang	206178	614.1124880174339
Qinghai	Xinjiang	206182	5523.540433297071
Qinghai	Xinjiang	206450	6802.022987179604
Qinghai	Xinjiang	206454	4310.555062755313
Qinghai	Xinjiang	206458	7050.812791151386
Qinghai	Xinjiang	206462	0.0
Qinghai	Xinjiang	206466	0.0
Qinghai	Xinjiang	206470	1340.7749025485439
Qinghai	Xinjiang	251282	0.0
Qinghai	Xinjiang	251286	194.5725656773884
Qinghai	Xinjiang	251290	2769.294015893436
Qinghai	Xinjiang	251294	6123.574451655849
Qinghai	Xinjiang	251298	4097.122212754002
Qinghai	Xinjiang	251302	7500.0
Qinghai	Xinjiang	251498	0.0
Qinghai	Xinjiang	251502	0.0
Qinghai	Xinjiang	251506	0.0
Qinghai	Xinjiang	251510	0.0
Qinghai	Xinjiang	251514	0.0
Qinghai	Xinjiang	251518	0.0
West_Inner_Mongolia	Shaanxi	70873	0.0
West_Inner_Mongolia	Shaanxi	70877	0.0
West_Inner_Mongolia	Shaanxi	70881	0.0
West_Inner_Mongolia	Shaanxi	70885	0.0
West_Inner_Mongolia	Shaanxi	70889	0.0
West_Inner_Mongolia	Shaanxi	70893	0.0
West_Inner_Mongolia	Shaanxi	71065	0.0
West_Inner_Mongolia	Shaanxi	71069	0.0
West_Inner_Mongolia	Shaanxi	71073	0.0
West_Inner_Mongolia	Shaanxi	71077	0.0
West_Inner_Mongolia	Shaanxi	71081	0.0
West_Inner_Mongolia	Shaanxi	71085	0.0
West_Inner_Mongolia	Shaanxi	116905	0.0
West_Inner_Mongolia	Shaanxi	116909	0.0
West_Inner_Mongolia	Shaanxi	116913	0.0
West_Inner_Mongolia	Shaanxi	116917	0.0
West_Inner_Mongolia	Shaanxi	116921	0.0
West_Inner_Mongolia	Shaanxi	116925	0.0
West_Inner_Mongolia	Shaanxi	116977	0.0
West_Inner_Mongolia	Shaanxi	116981	0.0
West_Inner_Mongolia	Shaanxi	116985	0.0
West_Inner_Mongolia	Shaanxi	116989	0.0
West_Inner_Mongolia	Shaanxi	116993	0.0
West_Inner_Mongolia	Shaanxi	116997	0.0
West_Inner_Mongolia	Shaanxi	161497	0.0
West_Inner_Mongolia	Shaanxi	161501	0.0
West_Inner_Mongolia	Shaanxi	161505	0.0
West_Inner_Mongolia	Shaanxi	161509	5006.014291024435
West_Inner_Mongolia	Shaanxi	161513	7362.042204973941
West_Inner_Mongolia	Shaanxi	161517	0.0
West_Inner_Mongolia	Shaanxi	161641	0.0
West_Inner_Mongolia	Shaanxi	161645	0.0
West_Inner_Mongolia	Shaanxi	161649	7500.0
West_Inner_Mongolia	Shaanxi	161653	6226.7572154478075
West_Inner_Mongolia	Shaanxi	161657	7500.0
West_Inner_Mongolia	Shaanxi	161661	0.0
West_Inner_Mongolia	Shaanxi	206162	0.0
West_Inner_Mongolia	Shaanxi	206166	0.0
West_Inner_Mongolia	Shaanxi	206170	3539.598122280669
West_Inner_Mongolia	Shaanxi	206174	716.6675684542251
West_Inner_Mongolia	Shaanxi	206178	26.07934641553129
West_Inner_Mongolia	Shaanxi	206182	0.0
West_Inner_Mongolia	Shaanxi	206450	0.0
West_Inner_Mongolia	Shaanxi	206454	0.0
West_Inner_Mongolia	Shaanxi	206458	6069.166600074294
West_Inner_Mongolia	Shaanxi	206462	7478.063020286678
West_Inner_Mongolia	Shaanxi	206466	5714.2727095502905
West_Inner_Mongolia	Shaanxi	206470	0.0
West_Inner_Mongolia	Shaanxi	251282	0.0
West_Inner_Mongolia	Shaanxi	251286	0.0
West_Inner_Mongolia	Shaanxi	251290	0.0
West_Inner_Mongolia	Shaanxi	251294	0.0
West_Inner_Mongolia	Shaanxi	251298	0.0
West_Inner_Mongolia	Shaanxi	251302	0.0
West_Inner_Mongolia	Shaanxi	251498	0.0
West_Inner_Mongolia	Shaanxi	251502	0.0
West_Inner_Mongolia	Shaanxi	251506	0.0
West_Inner_Mongolia	Shaanxi	251510	435.8076205125542
West_Inner_Mongolia	Shaanxi	251514	0.0
West_Inner_Mongolia	Shaanxi	251518	0.0
Tianjin	East_Inner_Mongolia	70873	0.0
Tianjin	East_Inner_Mongolia	70877	0.0
Tianjin	East_Inner_Mongolia	70881	0.0
Tianjin	East_Inner_Mongolia	70885	0.0
Tianjin	East_Inner_Mongolia	70889	0.0
Tianjin	East_Inner_Mongolia	70893	0.0
Tianjin	East_Inner_Mongolia	71065	0.0
Tianjin	East_Inner_Mongolia	71069	0.0
Tianjin	East_Inner_Mongolia	71073	0.0
Tianjin	East_Inner_Mongolia	71077	0.0
Tianjin	East_Inner_Mongolia	71081	0.0
Tianjin	East_Inner_Mongolia	71085	0.0
Tianjin	East_Inner_Mongolia	116905	0.0
Tianjin	East_Inner_Mongolia	116909	0.0
Tianjin	East_Inner_Mongolia	116913	0.0
Tianjin	East_Inner_Mongolia	116917	0.0
Tianjin	East_Inner_Mongolia	116921	0.0
Tianjin	East_Inner_Mongolia	116925	0.0
Tianjin	East_Inner_Mongolia	116977	0.0
Tianjin	East_Inner_Mongolia	116981	0.0
Tianjin	East_Inner_Mongolia	116985	0.0
Tianjin	East_Inner_Mongolia	116989	0.0
Tianjin	East_Inner_Mongolia	116993	0.0
Tianjin	East_Inner_Mongolia	116997	0.0
Tianjin	East_Inner_Mongolia	161497	0.0
Tianjin	East_Inner_Mongolia	161501	0.0
Tianjin	East_Inner_Mongolia	161505	0.0
Tianjin	East_Inner_Mongolia	161509	0.0
Tianjin	East_Inner_Mongolia	161513	0.0
Tianjin	East_Inner_Mongolia	161517	0.0
Tianjin	East_Inner_Mongolia	161641	0.0
Tianjin	East_Inner_Mongolia	161645	0.0
Tianjin	East_Inner_Mongolia	161649	0.0
Tianjin	East_Inner_Mongolia	161653	0.0
Tianjin	East_Inner_Mongolia	161657	0.0
Tianjin	East_Inner_Mongolia	161661	0.0
Tianjin	East_Inner_Mongolia	206162	0.0
Tianjin	East_Inner_Mongolia	206166	0.0
Tianjin	East_Inner_Mongolia	206170	0.0
Tianjin	East_Inner_Mongolia	206174	0.0
Tianjin	East_Inner_Mongolia	206178	0.0
Tianjin	East_Inner_Mongolia	206182	0.0
Tianjin	East_Inner_Mongolia	206450	0.0
Tianjin	East_Inner_Mongolia	206454	0.0
Tianjin	East_Inner_Mongolia	206458	0.0
Tianjin	East_Inner_Mongolia	206462	0.0
Tianjin	East_Inner_Mongolia	206466	0.0
Tianjin	East_Inner_Mongolia	206470	0.0
Tianjin	East_Inner_Mongolia	251282	0.0
Tianjin	East_Inner_Mongolia	251286	0.0
Tianjin	East_Inner_Mongolia	251290	0.0
Tianjin	East_Inner_Mongolia	251294	0.0
Tianjin	East_Inner_Mongolia	251298	0.0
Tianjin	East_Inner_Mongolia	251302	212.18954868256287
Tianjin	East_Inner_Mongolia	251498	0.0
Tianjin	East_Inner_Mongolia	251502	0.0
Tianjin	East_Inner_Mongolia	251506	0.0
Tianjin	East_Inner_Mongolia	251510	0.0
Tianjin	East_Inner_Mongolia	251514	0.0
Tianjin	East_Inner_Mongolia	251518	0.0
East_Inner_Mongolia	Liaoning	70873	0.0
East_Inner_Mongolia	Liaoning	70877	0.0
East_Inner_Mongolia	Liaoning	70881	0.0
East_Inner_Mongolia	Liaoning	70885	4848.025847496949
East_Inner_Mongolia	Liaoning	70889	2852.0775652675384
East_Inner_Mongolia	Liaoning	70893	1965.2323371325192
East_Inner_Mongolia	Liaoning	71065	0.0
East_Inner_Mongolia	Liaoning	71069	0.0
East_Inner_Mongolia	Liaoning	71073	0.0
East_Inner_Mongolia	Liaoning	71077	4848.025847496965
East_Inner_Mongolia	Liaoning	71081	2852.07756526754
East_Inner_Mongolia	Liaoning	71085	1965.2323371325128
East_Inner_Mongolia	Liaoning	116905	0.0
East_Inner_Mongolia	Liaoning	116909	0.0
East_Inner_Mongolia	Liaoning	116913	0.0
East_Inner_Mongolia	Liaoning	116917	3134.34650408461
East_Inner_Mongolia	Liaoning	116921	3421.167023439019
East_Inner_Mongolia	Liaoning	116925	2676.7887299973877
East_Inner_Mongolia	Liaoning	116977	0.0
East_Inner_Mongolia	Liaoning	116981	0.0
East_Inner_Mongolia	Liaoning	116985	0.0
East_Inner_Mongolia	Liaoning	116989	1313.991077216399
East_Inner_Mongolia	Liaoning	116993	3421.167023439018
East_Inner_Mongolia	Liaoning	116997	2676.7887299973904
East_Inner_Mongolia	Liaoning	161497	4310.880716446078
East_Inner_Mongolia	Liaoning	161501	6955.73443460733
East_Inner_Mongolia	Liaoning	161505	6496.580507737846
East_Inner_Mongolia	Liaoning	161509	8065.741454690964
East_Inner_Mongolia	Liaoning	161513	7476.506158750564
East_Inner_Mongolia	Liaoning	161517	6656.2098766287545
East_Inner_Mongolia	Liaoning	161641	3888.3607369188244
East_Inner_Mongolia	Liaoning	161645	6955.734434607322
East_Inner_Mongolia	Liaoning	161649	8819.782750068991
East_Inner_Mongolia	Liaoning	161653	7973.766269496381
East_Inner_Mongolia	Liaoning	161657	8006.546135528728
East_Inner_Mongolia	Liaoning	161661	6165.130526249646
East_Inner_Mongolia	Liaoning	206162	0.0
East_Inner_Mongolia	Liaoning	206166	450.5262529616857
East_Inner_Mongolia	Liaoning	206170	0.0
East_Inner_Mongolia	Liaoning	206174	4084.7275005305733
East_Inner_Mongolia	Liaoning	206178	4385.697215400151
East_Inner_Mongolia	Liaoning	206182	3272.6453002003814
East_Inner_Mongolia	Liaoning	206450	0.0
East_Inner_Mongolia	Liaoning	206454	450.5262529616966
East_Inner_Mongolia	Liaoning	206458	0.0
East_Inner_Mongolia	Liaoning	206462	3969.5789668255566
East_Inner_Mongolia	Liaoning	206466	2268.2874872216016
East_Inner_Mongolia	Liaoning	206470	2393.7605454180775
East_Inner_Mongolia	Liaoning	251282	0.0
East_Inner_Mongolia	Liaoning	251286	0.0
East_Inner_Mongolia	Liaoning	251290	0.0
East_Inner_Mongolia	Liaoning	251294	5471.402029459365
East_Inner_Mongolia	Liaoning	251298	4462.250578403618
East_Inner_Mongolia	Liaoning	251302	3464.0360804000593
East_Inner_Mongolia	Liaoning	251498	0.0
East_Inner_Mongolia	Liaoning	251502	0.0
East_Inner_Mongolia	Liaoning	251506	1987.9105500399996
East_Inner_Mongolia	Liaoning	251510	4906.495930927365
East_Inner_Mongolia	Liaoning	251514	4042.827705190542
East_Inner_Mongolia	Liaoning	251518	3099.237044374906
Jiangxi	Hubei	70873	0.0
Jiangxi	Hubei	70877	0.0
Jiangxi	Hubei	70881	0.0
Jiangxi	Hubei	70885	0.0
Jiangxi	Hubei	70889	0.0
Jiangxi	Hubei	70893	0.0
Jiangxi	Hubei	71065	0.0
Jiangxi	Hubei	71069	0.0
Jiangxi	Hubei	71073	0.0
Jiangxi	Hubei	71077	0.0
Jiangxi	Hubei	71081	0.0
Jiangxi	Hubei	71085	0.0
Jiangxi	Hubei	116905	0.0
Jiangxi	Hubei	116909	0.0
Jiangxi	Hubei	116913	0.0
Jiangxi	Hubei	116917	0.0
Jiangxi	Hubei	116921	0.0
Jiangxi	Hubei	116925	0.0
Jiangxi	Hubei	116977	0.0
