gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr
Coal_Steam_Turbine_EP,East_Inner_Mongolia,Coal,2031,144739.322616809,115791458.0934469,123969992.53056383
Coal_Steam_Turbine_EP,East_Inner_Mongolia,Coal,2036,138870.57119503434,111096456.95602745,118890944.4928568
Coal_Steam_Turbine_EP,Fujian,Coal,2016,169701.03736882325,135760829.89505872,140089734.00761765
Coal_Steam_Turbine_EP,Fujian,Coal,2021,169562.39907031774,135649919.2562546,140099097.71491978
Coal_Steam_Turbine_EP,Fujian,Coal,2026,195632.00836239103,156505606.68991217,161600025.63601014
Coal_Steam_Turbine_EP,Fujian,Coal,2031,186105.04807760788,148884038.4620859,153405974.39869976
Coal_Steam_Turbine_EP,Fujian,Coal,2036,176456.75274072247,141165402.19257787,144931962.70102647
Coal_Steam_Turbine_EP,Gansu,Coal,2016,93107.55795366381,74486046.36293112,79118307.12207448
Coal_Steam_Turbine_EP,Gansu,Coal,2021,106764.55433128268,85411643.46502592,90690075.96392784
Coal_Steam_Turbine_EP,Gansu,Coal,2026,107146.85561481614,85717484.49185283,90969877.2370837
Coal_Steam_Turbine_EP,Gansu,Coal,2031,101331.56777929336,81065254.22343467,85933707.31681803
Coal_Steam_Turbine_EP,Gansu,Coal,2036,92602.48246678883,74081985.97343114,78349450.79374266
Coal_Steam_Turbine_EP,Guangdong,Coal,2016,440214.68740700535,352171749.92560446,371680839.4891574
Coal_Steam_Turbine_EP,Guangdong,Coal,2021,423346.91791361006,338677534.33088815,357348989.10307986
Coal_Steam_Turbine_EP,Guangdong,Coal,2026,426649.0819761931,341319265.5809541,359785399.82861084
Coal_Steam_Turbine_EP,Guangdong,Coal,2031,385608.21314037713,308486570.5123018,323895551.4195992
Coal_Steam_Turbine_EP,Guangdong,Coal,2036,313865.79888341314,251092639.10673004,262096161.5687235
Coal_Steam_Turbine_EP,Guangxi,Coal,2016,43201.985511221596,34561588.40897727,36920611.940601446
Coal_Steam_Turbine_EP,Guangxi,Coal,2021,50276.15643916854,40220925.15133479,43006985.55277842
Coal_Steam_Turbine_EP,Guangxi,Coal,2026,84034.48746393807,67227589.97115043,71777403.80407405
Coal_Steam_Turbine_EP,Guangxi,Coal,2031,79626.12382455116,63700899.05964088,67959661.84389721
Coal_Steam_Turbine_EP,Guangxi,Coal,2036,73544.23928772777,58835391.4301822,62696160.053173415
Coal_Steam_Turbine_EP,Guizhou,Coal,2016,30869.88846876048,24695910.775008395,26363041.07453963
Coal_Steam_Turbine_EP,Guizhou,Coal,2021,72186.965057098,57749572.04567836,61547905.870472535
Coal_Steam_Turbine_EP,Guizhou,Coal,2026,142066.46669422727,113653173.35538171,121085203.9745115
Coal_Steam_Turbine_EP,Guizhou,Coal,2031,136344.9741357412,109075979.30859283,116130262.86951436
Coal_Steam_Turbine_EP,Guizhou,Coal,2036,128451.46555712416,102761172.44569941,109298910.45709316
Coal_Steam_Turbine_EP,Hainan,Coal,2016,23006.482371826645,18405185.897461306,19510409.254893284
Coal_Steam_Turbine_EP,Hainan,Coal,2021,24567.54391679945,19654035.133439552,20839255.70165611
Coal_Steam_Turbine_EP,Hainan,Coal,2026,24361.478496473803,19489182.79717905,20650504.47899012
Coal_Steam_Turbine_EP,Hainan,Coal,2031,22504.338259507193,18003470.607605807,19042179.309080128
Coal_Steam_Turbine_EP,Hainan,Coal,2036,19942.18285477405,15953746.283819295,16824789.375348914
Coal_Steam_Turbine_EP,Hebei,Coal,2016,305763.68756612716,244610950.0529022,259429673.44788626
Coal_Steam_Turbine_EP,Hebei,Coal,2021,304939.9922956098,243951993.83648828,258690087.3488321
Coal_Steam_Turbine_EP,Hebei,Coal,2026,295415.08418523474,236332067.3481888,250390560.68711188
Coal_Steam_Turbine_EP,Hebei,Coal,2031,270854.37867074774,216683502.93659902,229126636.35106254
Coal_Steam_Turbine_EP,Hebei,Coal,2036,238229.2931265423,190583434.50123417,200962596.03287843
Coal_Steam_Turbine_EP,Heilongjiang,Coal,2016,123129.16732182658,98503333.85746107,103507552.21853094
Coal_Steam_Turbine_EP,Heilongjiang,Coal,2021,126954.97934564343,101563983.47651456,106699522.15291014
Coal_Steam_Turbine_EP,Heilongjiang,Coal,2026,126382.99129943334,101106393.03954658,106103226.5729742
Coal_Steam_Turbine_EP,Heilongjiang,Coal,2031,109274.78870555264,87419830.96444209,91287138.75107048
Coal_Steam_Turbine_EP,Heilongjiang,Coal,2036,85671.90255315434,68537522.0425235,71116439.73902075
Coal_Steam_Turbine_EP,Henan,Coal,2016,408395.8320875639,326716665.67005014,341908700.6793087
Coal_Steam_Turbine_EP,Henan,Coal,2021,405038.8980677717,324031118.45421624,338860466.980678
Coal_Steam_Turbine_EP,Henan,Coal,2026,395090.32490720967,316072259.9257669,330099917.76858217
Coal_Steam_Turbine_EP,Henan,Coal,2031,370422.24837367266,296337798.69893706,308736809.2443365
Coal_Steam_Turbine_EP,Henan,Coal,2036,336389.5805802516,269111664.4642002,279077075.0985953
Coal_Steam_Turbine_EP,Hubei,Coal,2016,73162.94324605002,58530354.59684003,61529803.660699785
Coal_Steam_Turbine_EP,Hubei,Coal,2021,79455.80966536253,63564647.73229005,66784828.18982314
Coal_Steam_Turbine_EP,Hubei,Coal,2026,140868.00651875656,112694405.21500537,118292356.0425041
Coal_Steam_Turbine_EP,Hubei,Coal,2031,128240.69492605483,102592555.940844,107358084.90540715
Coal_Steam_Turbine_EP,Hubei,Coal,2036,111056.13746454573,88844909.97163655,92485893.81387687
Coal_Steam_Turbine_EP,Hunan,Coal,2016,114043.83155958245,91235065.24766587,96195560.37450819
Coal_Steam_Turbine_EP,Hunan,Coal,2021,137304.85733157294,109843885.86525787,115770184.4323514
Coal_Steam_Turbine_EP,Hunan,Coal,2026,143012.9710836774,114410376.86694157,120482990.92897026
Coal_Steam_Turbine_EP,Hunan,Coal,2031,130203.21101174028,104162568.80939215,109421134.91093634
Coal_Steam_Turbine_EP,Hunan,Coal,2036,117780.63736831183,94224509.89464949,98615158.68006884
Coal_Steam_Turbine_EP,Jiangsu,Coal,2016,542016.5090297083,433613207.2237668,450883255.3956646
Coal_Steam_Turbine_EP,Jiangsu,Coal,2021,538207.7530828981,430566202.46631867,447516434.0924775
Coal_Steam_Turbine_EP,Jiangsu,Coal,2026,525029.7273218709,420023781.85749537,436028493.86760205
Coal_Steam_Turbine_EP,Jiangsu,Coal,2031,494565.12131394626,395652097.05115604,409727532.38752085
Coal_Steam_Turbine_EP,Jiangsu,Coal,2036,448474.667293083,358779733.8344649,369939725.52450705
Coal_Steam_Turbine_EP,Jiangxi,Coal,2016,85869.68388240998,68695747.10592788,71786096.59352602
Coal_Steam_Turbine_EP,Jiangxi,Coal,2021,103816.74860508903,83053398.88407125,86933335.8977792
Coal_Steam_Turbine_EP,Jiangxi,Coal,2026,115146.57649739855,92117261.19791892,96274953.87836558
Coal_Steam_Turbine_EP,Jiangxi,Coal,2031,107605.46141595094,86084369.13276047,89744178.78639196
Coal_Steam_Turbine_EP,Jiangxi,Coal,2036,96909.68999492371,77527751.99593878,80468523.04533534
Coal_Steam_Turbine_EP,Jilin,Coal,2016,104362.51250206528,83490010.0016523,87436949.41277467
Coal_Steam_Turbine_EP,Jilin,Coal,2021,105040.7464386701,84032597.15093625,87981559.7916603
Coal_Steam_Turbine_EP,Jilin,Coal,2026,113354.11008616204,90683288.06892967,94942549.25704189
Coal_Steam_Turbine_EP,Jilin,Coal,2031,105043.87690649286,84035101.52519433,87745700.61248012
Coal_Steam_Turbine_EP,Jilin,Coal,2036,93121.08826063974,74496870.60851187,77414247.46198373
Coal_Steam_Turbine_EP,Liaoning,Coal,2016,231946.3457411697,185557076.59293464,195136150.75588524
Coal_Steam_Turbine_EP,Liaoning,Coal,2021,231124.61276471484,184899690.21177068,194398326.57712215
Coal_Steam_Turbine_EP,Liaoning,Coal,2026,221622.40099777697,177297920.7982209,186118576.33326712
Coal_Steam_Turbine_EP,Liaoning,Coal,2031,198061.1039725539,158448883.1780428,165704943.8826455
Coal_Steam_Turbine_EP,Liaoning,Coal,2036,165555.3747978727,132444299.83829802,137573208.9160873
Coal_Steam_Turbine_EP,Ningxia,Coal,2016,101154.26523681704,80923412.18945378,85831127.01403198
Coal_Steam_Turbine_EP,Ningxia,Coal,2021,113432.06653896064,90745653.23116831,96410439.08941998
Coal_Steam_Turbine_EP,Ningxia,Coal,2026,126029.4718532154,100823577.48257214,107090634.22221002
Coal_Steam_Turbine_EP,Ningxia,Coal,2031,120463.21665831361,96370573.32665063,102250914.90880653
Coal_Steam_Turbine_EP,Ningxia,Coal,2036,113513.13340891316,90810506.7271304,96213491.8947825
Coal_Steam_Turbine_EP,Qinghai,Coal,2016,8972.347918637115,7177878.334909701,7595392.373466636
Coal_Steam_Turbine_EP,Qinghai,Coal,2021,15556.605089146713,12445284.07131738,13169944.596165614
Coal_Steam_Turbine_EP,Qinghai,Coal,2026,15286.152003754114,12228921.6030033,12935650.612331094
Coal_Steam_Turbine_EP,Qinghai,Coal,2031,14198.130360584266,11358504.28846741,11993399.423810713
Coal_Steam_Turbine_EP,Qinghai,Coal,2036,12697.069618503105,10157655.694802487,10694322.493299553
Coal_Steam_Turbine_EP,Shaanxi,Coal,2016,151153.30623036786,120922644.98429382,129328281.2634034
Coal_Steam_Turbine_EP,Shaanxi,Coal,2021,167861.66881624554,134289335.05299577,143643253.67733333
Coal_Steam_Turbine_EP,Shaanxi,Coal,2026,179167.8710110623,143334296.8088492,153492564.02949613
Coal_Steam_Turbine_EP,Shaanxi,Coal,2031,169600.785482594,135680628.38607436,145207253.01384744
Coal_Steam_Turbine_EP,Shaanxi,Coal,2036,156401.8021035758,125121441.68285985,133784334.30818205
Coal_Steam_Turbine_EP,Shandong,Coal,2016,494984.69058614527,395987752.4689154,414394837.6204766
Coal_Steam_Turbine_EP,Shandong,Coal,2021,493818.16924237576,395054535.39389956,413347432.10416216
Coal_Steam_Turbine_EP,Shandong,Coal,2026,480328.96276346775,384263170.2107731,401737420.9046852
Coal_Steam_Turbine_EP,Shandong,Coal,2031,446052.807643777,356842246.1150216,372326635.55427194
Coal_Steam_Turbine_EP,Shandong,Coal,2036,399908.1265305263,319926501.22442085,332745342.5888318
Coal_Steam_Turbine_EP,Shanghai,Coal,2016,181462.98927589788,145170391.42071846,151866487.40279952
Coal_Steam_Turbine_EP,Shanghai,Coal,2021,180839.4916543716,144671593.32349735,151306656.3704024
Coal_Steam_Turbine_EP,Shanghai,Coal,2026,169723.8241372323,135779059.30978602,141552025.00203004
Coal_Steam_Turbine_EP,Shanghai,Coal,2031,151846.50344596204,121477202.75676996,126011025.33410172
Coal_Steam_Turbine_EP,Shanghai,Coal,2036,119332.29017693787,95465832.1415507,98037761.2360351
Coal_Steam_Turbine_EP,Shanxi,Coal,2016,324039.12951740687,259231303.61392513,279554453.0364332
Coal_Steam_Turbine_EP,Shanxi,Coal,2021,332151.6447588462,265721315.80707657,286600250.0416034
Coal_Steam_Turbine_EP,Shanxi,Coal,2026,328379.41914723883,262703535.31779045,283330288.3019996
Coal_Steam_Turbine_EP,Shanxi,Coal,2031,308626.198864635,246900959.09170756,266223555.72148833
Coal_Steam_Turbine_EP,Shanxi,Coal,2036,281374.18377579405,225099347.02063462,242638591.29572254
Coal_Steam_Turbine_EP,Sichuan,Coal,2016,27396.826430658984,21917461.14452718,23294765.307365604
Coal_Steam_Turbine_EP,Sichuan,Coal,2021,56414.381059895626,45131504.847916484,47989754.86303227
Coal_Steam_Turbine_EP,Sichuan,Coal,2026,100253.39315494036,80202714.52395236,85254455.86694095
Coal_Steam_Turbine_EP,Sichuan,Coal,2031,90611.27021383152,72489016.1710653,76904160.7657989
Coal_Steam_Turbine_EP,Sichuan,Coal,2036,77308.76540402643,61847012.32322115,65391650.517176814
Coal_Steam_Turbine_EP,Tianjin,Coal,2016,100615.57490312512,80492459.92250068,84584815.26604928
Coal_Steam_Turbine_EP,Tianjin,Coal,2021,94835.94570472905,75868756.56378338,79382853.28523622
Coal_Steam_Turbine_EP,Tianjin,Coal,2026,91227.2233590686,72981778.68725502,76238393.82423887
Coal_Steam_Turbine_EP,Tianjin,Coal,2031,81767.75772987929,65414206.18390341,67952271.89891972
Coal_Steam_Turbine_EP,Tianjin,Coal,2036,66382.64803827876,53106118.430622965,54536914.89029141
Coal_Steam_Turbine_EP,Tibet,Coal,2016,1340.6469250569833,1072517.5400455862,1101685.3464794382
Coal_Steam_Turbine_EP,Tibet,Coal,2021,2496.6000988653586,1997280.0790922875,2049363.6637657261
Coal_Steam_Turbine_EP,Tibet,Coal,2026,2496.6000988653586,1997280.0790922875,2049363.6637657261
Coal_Steam_Turbine_EP,Tibet,Coal,2031,2496.600098865359,1997280.0790922875,2049363.6637657261
Coal_Steam_Turbine_EP,Tibet,Coal,2036,2496.600098865359,1997280.079092288,2049363.6637657264
Coal_Steam_Turbine_EP,West_Inner_Mongolia,Coal,2016,273207.3920503564,218565913.6402855,229707008.12975302
Coal_Steam_Turbine_EP,West_Inner_Mongolia,Coal,2021,300338.87963055435,240271103.70444384,252617879.52062213
Coal_Steam_Turbine_EP,West_Inner_Mongolia,Coal,2026,310772.8830507267,248618306.44058186,261748679.17791006
Coal_Steam_Turbine_EP,West_Inner_Mongolia,Coal,2031,300563.5767586329,240450861.40690666,252907190.550239
Coal_Steam_Turbine_EP,West_Inner_Mongolia,Coal,2036,286478.5749330466,229182859.94643775,240763087.90583867
Coal_Steam_Turbine_EP,Xinjiang,Coal,2016,91934.89085508978,73547912.68407194,77339306.28138492
Coal_Steam_Turbine_EP,Xinjiang,Coal,2021,91732.07466449866,73385659.73159906,77157200.05764744
Coal_Steam_Turbine_EP,Xinjiang,Coal,2026,89386.78351197409,71509426.80957945,75113631.10706572
Coal_Steam_Turbine_EP,Xinjiang,Coal,2031,83571.4956764515,66857196.541161306,70077461.18680002
Coal_Steam_Turbine_EP,Xinjiang,Coal,2036,75548.58481294393,60438867.85035521,63134118.94691178
Coal_Steam_Turbine_EP,Yunnan,Coal,2016,15845.536445658328,12676429.156526659,13468608.918838013
Coal_Steam_Turbine_EP,Yunnan,Coal,2021,47460.38963764231,37968311.7101139,40337390.00311968
Coal_Steam_Turbine_EP,Yunnan,Coal,2026,93158.02806309136,74526422.450473,79138807.10639553
Coal_Steam_Turbine_EP,Yunnan,Coal,2031,88787.18312935893,71029746.5034872,75353557.1917965
Coal_Steam_Turbine_EP,Yunnan,Coal,2036,82757.05930792897,66205647.44634328,70134851.15493599
Coal_Steam_Turbine_EP,Zhejiang,Coal,2016,374277.842785529,299422274.2284227,309828153.16194713
Coal_Steam_Turbine_EP,Zhejiang,Coal,2021,368912.5787635123,295130063.0108094,305344539.5505001
Coal_Steam_Turbine_EP,Zhejiang,Coal,2026,378277.6020661851,302622081.65294766,312694971.7590615
Coal_Steam_Turbine_EP,Zhejiang,Coal,2031,358944.7266094234,287155781.28753823,296062047.20416623
Coal_Steam_Turbine_EP,Zhejiang,Coal,2036,332317.0059637884,265853604.7710303,273075278.9344657
Commercial_PV,Anhui,Solar,2016,0.0,0.0,0.0
Commercial_PV,Anhui,Solar,2021,0.0,0.0,0.0
Commercial_PV,Anhui,Solar,2026,0.0,0.0,0.0
Commercial_PV,Anhui,Solar,2031,0.0,0.0,0.0
Commercial_PV,Anhui,Solar,2036,0.0,0.0,0.0
Commercial_PV,Beijing,Solar,2016,0.0,0.0,0.0
Commercial_PV,Beijing,Solar,2021,0.0,0.0,0.0
Commercial_PV,Beijing,Solar,2026,0.0,0.0,0.0
Commercial_PV,Beijing,Solar,2031,0.0,0.0,0.0
Commercial_PV,Beijing,Solar,2036,0.0,0.0,0.0
Commercial_PV,Chongqing,Solar,2016,0.0,0.0,0.0
Commercial_PV,Chongqing,Solar,2021,0.0,0.0,0.0
Commercial_PV,Chongqing,Solar,2026,0.0,0.0,0.0
Commercial_PV,Chongqing,Solar,2031,0.0,0.0,0.0
Commercial_PV,Chongqing,Solar,2036,0.0,0.0,0.0
Commercial_PV,East_Inner_Mongolia,Solar,2016,0.0,0.0,0.0
Commercial_PV,East_Inner_Mongolia,Solar,2021,0.0,0.0,0.0
Commercial_PV,East_Inner_Mongolia,Solar,2026,0.0,0.0,0.0
Commercial_PV,East_Inner_Mongolia,Solar,2031,0.0,0.0,0.0
Commercial_PV,East_Inner_Mongolia,Solar,2036,0.0,0.0,0.0
Commercial_PV,Fujian,Solar,2016,0.0,0.0,0.0
Commercial_PV,Fujian,Solar,2021,0.0,0.0,0.0
Commercial_PV,Fujian,Solar,2026,0.0,0.0,0.0
Commercial_PV,Fujian,Solar,2031,0.0,0.0,0.0
Commercial_PV,Fujian,Solar,2036,0.0,0.0,0.0
Commercial_PV,Gansu,Solar,2016,0.0,0.0,0.0
Commercial_PV,Gansu,Solar,2021,0.0,0.0,0.0
Commercial_PV,Gansu,Solar,2026,0.0,0.0,0.0
Commercial_PV,Gansu,Solar,2031,0.0,0.0,0.0
Commercial_PV,Gansu,Solar,2036,0.0,0.0,0.0
Commercial_PV,Guangdong,Solar,2016,0.0,0.0,0.0
Commercial_PV,Guangdong,Solar,2021,0.0,0.0,0.0
Commercial_PV,Guangdong,Solar,2026,0.0,0.0,0.0
Commercial_PV,Guangdong,Solar,2031,0.0,0.0,0.0
Commercial_PV,Guangdong,Solar,2036,0.0,0.0,0.0
Commercial_PV,Guangxi,Solar,2016,0.0,0.0,0.0
Commercial_PV,Guangxi,Solar,2021,0.0,0.0,0.0
Commercial_PV,Guangxi,Solar,2026,0.0,0.0,0.0
Commercial_PV,Guangxi,Solar,2031,0.0,0.0,0.0
Commercial_PV,Guangxi,Solar,2036,0.0,0.0,0.0
Commercial_PV,Guizhou,Solar,2016,0.0,0.0,0.0
Commercial_PV,Guizhou,Solar,2021,0.0,0.0,0.0
Commercial_PV,Guizhou,Solar,2026,0.0,0.0,0.0
Commercial_PV,Guizhou,Solar,2031,0.0,0.0,0.0
Commercial_PV,Guizhou,Solar,2036,3694.063267649444,0.0,0.0
Commercial_PV,Hainan,Solar,2016,0.0,0.0,0.0
Commercial_PV,Hainan,Solar,2021,0.0,0.0,0.0
Commercial_PV,Hainan,Solar,2026,0.0,0.0,0.0
Commercial_PV,Hainan,Solar,2031,0.0,0.0,0.0
Commercial_PV,Hainan,Solar,2036,0.0,0.0,0.0
Commercial_PV,Hebei,Solar,2016,0.0,0.0,0.0
Commercial_PV,Hebei,Solar,2021,0.0,0.0,0.0
Commercial_PV,Hebei,Solar,2026,0.0,0.0,0.0
Commercial_PV,Hebei,Solar,2031,0.0,0.0,0.0
Commercial_PV,Hebei,Solar,2036,0.0,0.0,0.0
Commercial_PV,Heilongjiang,Solar,2016,0.0,0.0,0.0
Commercial_PV,Heilongjiang,Solar,2021,0.0,0.0,0.0
Commercial_PV,Heilongjiang,Solar,2026,0.0,0.0,0.0
Commercial_PV,Heilongjiang,Solar,2031,0.0,0.0,0.0
Commercial_PV,Heilongjiang,Solar,2036,0.0,0.0,0.0
Commercial_PV,Henan,Solar,2016,0.0,0.0,0.0
Commercial_PV,Henan,Solar,2021,0.0,0.0,0.0
Commercial_PV,Henan,Solar,2026,0.0,0.0,0.0
Commercial_PV,Henan,Solar,2031,0.0,0.0,0.0
Commercial_PV,Henan,Solar,2036,0.0,0.0,0.0
Commercial_PV,Hubei,Solar,2016,0.0,0.0,0.0
Commercial_PV,Hubei,Solar,2021,0.0,0.0,0.0
Commercial_PV,Hubei,Solar,2026,0.0,0.0,0.0
Commercial_PV,Hubei,Solar,2031,0.0,0.0,0.0
Commercial_PV,Hubei,Solar,2036,0.0,0.0,0.0
Commercial_PV,Hunan,Solar,2016,0.0,0.0,0.0
Commercial_PV,Hunan,Solar,2021,0.0,0.0,0.0
Commercial_PV,Hunan,Solar,2026,0.0,0.0,0.0
Commercial_PV,Hunan,Solar,2031,0.0,0.0,0.0
Commercial_PV,Hunan,Solar,2036,0.0,0.0,0.0
Commercial_PV,Jiangsu,Solar,2016,0.0,0.0,0.0
Commercial_PV,Jiangsu,Solar,2021,0.0,0.0,0.0
Commercial_PV,Jiangsu,Solar,2026,0.0,0.0,0.0
Commercial_PV,Jiangsu,Solar,2031,0.0,0.0,0.0
Commercial_PV,Jiangsu,Solar,2036,0.0,0.0,0.0
Commercial_PV,Jiangxi,Solar,2016,0.0,0.0,0.0
Commercial_PV,Jiangxi,Solar,2021,0.0,0.0,0.0
Commercial_PV,Jiangxi,Solar,2026,0.0,0.0,0.0
Commercial_PV,Jiangxi,Solar,2031,0.0,0.0,0.0
Commercial_PV,Jiangxi,Solar,2036,0.0,0.0,0.0
Commercial_PV,Jilin,Solar,2016,0.0,0.0,0.0
Commercial_PV,Jilin,Solar,2021,0.0,0.0,0.0
Commercial_PV,Jilin,Solar,2026,0.0,0.0,0.0
Commercial_PV,Jilin,Solar,2031,0.0,0.0,0.0
Commercial_PV,Jilin,Solar,2036,0.0,0.0,0.0
Commercial_PV,Liaoning,Solar,2016,0.0,0.0,0.0
Commercial_PV,Liaoning,Solar,2021,0.0,0.0,0.0
Commercial_PV,Liaoning,Solar,2026,0.0,0.0,0.0
Commercial_PV,Liaoning,Solar,2031,0.0,0.0,0.0
Commercial_PV,Liaoning,Solar,2036,0.0,0.0,0.0
Commercial_PV,Ningxia,Solar,2016,0.0,0.0,0.0
Commercial_PV,Ningxia,Solar,2021,0.0,0.0,0.0
Commercial_PV,Ningxia,Solar,2026,0.0,0.0,0.0
Commercial_PV,Ningxia,Solar,2031,0.0,0.0,0.0
Commercial_PV,Ningxia,Solar,2036,0.0,0.0,0.0
Commercial_PV,Qinghai,Solar,2016,0.0,0.0,0.0
Commercial_PV,Qinghai,Solar,2021,0.0,0.0,0.0
Commercial_PV,Qinghai,Solar,2026,0.0,0.0,0.0
Commercial_PV,Qinghai,Solar,2031,0.0,0.0,0.0
Commercial_PV,Qinghai,Solar,2036,0.0,0.0,0.0
Commercial_PV,Shaanxi,Solar,2016,0.0,0.0,0.0
Commercial_PV,Shaanxi,Solar,2021,0.0,0.0,0.0
Commercial_PV,Shaanxi,Solar,2026,0.0,0.0,0.0
Commercial_PV,Shaanxi,Solar,2031,0.0,0.0,0.0
Commercial_PV,Shaanxi,Solar,2036,13259.529907847398,0.0,0.0
Commercial_PV,Shandong,Solar,2016,0.0,0.0,0.0
Commercial_PV,Shandong,Solar,2021,0.0,0.0,0.0
Commercial_PV,Shandong,Solar,2026,0.0,0.0,0.0
Commercial_PV,Shandong,Solar,2031,0.0,0.0,0.0
Commercial_PV,Shandong,Solar,2036,0.0,0.0,0.0
Commercial_PV,Shanghai,Solar,2016,0.0,0.0,0.0
Commercial_PV,Shanghai,Solar,2021,0.0,0.0,0.0
Commercial_PV,Shanghai,Solar,2026,0.0,0.0,0.0
Commercial_PV,Shanghai,Solar,2031,0.0,0.0,0.0
Commercial_PV,Shanghai,Solar,2036,0.0,0.0,0.0
Commercial_PV,Shanxi,Solar,2016,0.0,0.0,0.0
Commercial_PV,Shanxi,Solar,2021,0.0,0.0,0.0
Commercial_PV,Shanxi,Solar,2026,0.0,0.0,0.0
Commercial_PV,Shanxi,Solar,2031,0.0,0.0,0.0
Commercial_PV,Shanxi,Solar,2036,0.0,0.0,0.0
Commercial_PV,Sichuan,Solar,2016,0.0,0.0,0.0
Commercial_PV,Sichuan,Solar,2021,0.0,0.0,0.0
Commercial_PV,Sichuan,Solar,2026,0.0,0.0,0.0
Commercial_PV,Sichuan,Solar,2031,0.0,0.0,0.0
Commercial_PV,Sichuan,Solar,2036,0.0,0.0,0.0
Commercial_PV,Tianjin,Solar,2016,0.0,0.0,0.0
Commercial_PV,Tianjin,Solar,2021,0.0,0.0,0.0
Commercial_PV,Tianjin,Solar,2026,0.0,0.0,0.0
Commercial_PV,Tianjin,Solar,2031,0.0,0.0,0.0
Commercial_PV,Tianjin,Solar,2036,0.0,0.0,0.0
Commercial_PV,Tibet,Solar,2016,0.0,0.0,0.0
Commercial_PV,Tibet,Solar,2021,0.0,0.0,0.0
Commercial_PV,Tibet,Solar,2026,0.0,0.0,0.0
Commercial_PV,Tibet,Solar,2031,0.0,0.0,0.0
Commercial_PV,Tibet,Solar,2036,0.0,0.0,0.0
Commercial_PV,West_Inner_Mongolia,Solar,2016,0.0,0.0,0.0
Commercial_PV,West_Inner_Mongolia,Solar,2021,0.0,0.0,0.0
Commercial_PV,West_Inner_Mongolia,Solar,2026,0.0,0.0,0.0
Commercial_PV,West_Inner_Mongolia,Solar,2031,0.0,0.0,0.0
Commercial_PV,West_Inner_Mongolia,Solar,2036,25384.009919226864,0.0,0.0
Commercial_PV,Xinjiang,Solar,2016,0.0,0.0,0.0
Commercial_PV,Xinjiang,Solar,2021,0.0,0.0,0.0
Commercial_PV,Xinjiang,Solar,2026,0.0,0.0,0.0
Commercial_PV,Xinjiang,Solar,2031,0.0,0.0,0.0
Commercial_PV,Xinjiang,Solar,2036,0.0,0.0,0.0
Commercial_PV,Yunnan,Solar,2016,0.0,0.0,0.0
Commercial_PV,Yunnan,Solar,2021,0.0,0.0,0.0
Commercial_PV,Yunnan,Solar,2026,0.0,0.0,0.0
Commercial_PV,Yunnan,Solar,2031,0.0,0.0,0.0
Commercial_PV,Yunnan,Solar,2036,0.0,0.0,0.0
Commercial_PV,Zhejiang,Solar,2016,0.0,0.0,0.0
Commercial_PV,Zhejiang,Solar,2021,0.0,0.0,0.0
Commercial_PV,Zhejiang,Solar,2026,0.0,0.0,0.0
Commercial_PV,Zhejiang,Solar,2031,0.0,0.0,0.0
Commercial_PV,Zhejiang,Solar,2036,0.0,0.0,0.0
Gas_Combustion_Turbine,Anhui,Gas,2016,0.0,0.0,0.0
Gas_Combustion_Turbine,Anhui,Gas,2021,1399.702,4199106.0,634993.008426
Gas_Combustion_Turbine,Anhui,Gas,2026,5598.807999999999,16796424.0,2539972.033704
Gas_Combustion_Turbine,Anhui,Gas,2031,4199.106,12597318.0,1904979.025278
Gas_Combustion_Turbine,Anhui,Gas,2036,4898.956999999999,14696871.0,2222475.529491
Gas_Combustion_Turbine,Beijing,Gas,2016,0.0,0.0,0.0
Gas_Combustion_Turbine,Beijing,Gas,2021,1399.702,4199106.0,634993.008426
Gas_Combustion_Turbine,Beijing,Gas,2026,5598.807999999999,16796424.0,2539972.033704
Gas_Combustion_Turbine,Beijing,Gas,2031,5598.807999999999,16796424.0,2539972.033704
Gas_Combustion_Turbine,Beijing,Gas,2036,6298.658999999999,18895977.0,2857468.5379170002
Gas_Combustion_Turbine,Chongqing,Gas,2016,0.0,0.0,0.0
Gas_Combustion_Turbine,Chongqing,Gas,2021,2799.404,8398212.0,1269986.016852
Gas_Combustion_Turbine,Chongqing,Gas,2026,16796.424000000003,50389272.0,7619916.101111998
Gas_Combustion_Turbine,Chongqing,Gas,2031,16796.424000000003,50389272.0,7619916.101111998
Gas_Combustion_Turbine,Chongqing,Gas,2036,13997.020000000002,41991060.0,6349930.084259999
Gas_Combustion_Turbine,East_Inner_Mongolia,Gas,2016,0.0,0.0,0.0
Gas_Combustion_Turbine,East_Inner_Mongolia,Gas,2021,1399.702,4199106.0,634993.008426
Gas_Combustion_Turbine,East_Inner_Mongolia,Gas,2026,4199.106,12597318.0,1904979.025278
Gas_Combustion_Turbine,East_Inner_Mongolia,Gas,2031,4199.106,12597318.0,1904979.025278
Gas_Combustion_Turbine,East_Inner_Mongolia,Gas,2036,6998.509999999998,20995530.0,3174965.0421300004
Gas_Combustion_Turbine,Fujian,Gas,2016,0.0,0.0,0.0
Gas_Combustion_Turbine,Fujian,Gas,2021,1399.702,4199106.0,634993.008426
